@id,@lat,@lon,name,admin_id
3155604214,-37.9829037,-61.3553846,Escuela de EducaciÃ³n Secundaria NÂ° 2,ARG.1.32_1_gadm36
3157134753,-34.7641908,-58.5859309,Escuela 185 Maria Elena Walsh,ARG.1.62_1_gadm36
3157134754,-34.7643019,-58.5771134,Escuela N* 32,ARG.1.62_1_gadm36
3164403186,-32.8725661,-68.8428146,CENS 3-409 Chiara Lubich,ARG.13.1_1_gadm36
3164403187,-32.8724060,-68.8428067,Escuela 1034 General Manuel Belgrano,ARG.13.1_1_gadm36
3167973851,-45.8725647,-67.5359149,,ARG.4.3_1_gadm36
3168878590,-43.2690305,-65.3057276,,ARG.4.11_1_gadm36
3176994386,-34.7162980,-58.2612916,Colegio Sagrado CorazÃ³n,ARG.1.95_1_gadm36
3176994389,-34.7194774,-58.2525065,Quilmes High School,ARG.1.95_1_gadm36
3177039087,-34.7243144,-58.2536164,Oldham School of English Language,ARG.1.95_1_gadm36
3177039089,-34.7265099,-58.2534289,Centro Argentino FotogrÃ¡fico,ARG.1.95_1_gadm36
3177039094,-34.7214527,-58.2527750,Colegio AlemÃ¡n Eduardo L. Holmberg,ARG.1.95_1_gadm36
3177039095,-34.7237942,-58.2535950,Liceo Cultural Britanico,ARG.1.95_1_gadm36
3177039097,-34.7206152,-58.2534340,Escuela Municipal de Bellas Artes,ARG.1.95_1_gadm36
3177331286,-34.7097016,-58.2832390,Alianza Francesa,ARG.1.95_1_gadm36
3182994945,-36.7278837,-59.8848271,Campo de la Escuela de EducaciÃ³n Secundaria Agraria de Azul,ARG.1.9_1_gadm36
3185022689,-54.7985425,-68.2811757,"Escuela Secundaria ""CIEU""",ARG.23.2_1_gadm36
3191080813,-34.6973504,-58.6692247,,ARG.1.78_1_gadm36
3195533702,-32.8925124,-68.8282410,Escuela 4-136 Jorge Luis Borges,ARG.13.1_1_gadm36
3196380070,-38.8378980,-70.1980954,Esc. Primaria NÂ° 37,ARG.15.16_1_gadm36
3197363411,-39.0870906,-66.5213472,Escuela,ARG.16.2_1_gadm36
3204692481,-40.8475528,-65.8445138,Escuela NÂ° 126 Alfonsina Storni,ARG.16.12_1_gadm36
3204798743,-34.7895232,-58.4054105,Colegio Las Palotinas,ARG.1.71_1_gadm36
3206041470,-37.6157827,-68.0314552,Escuela,ARG.16.6_1_gadm36
3206526645,-35.9899613,-62.7313232,Colegio Buen Ayre,ARG.1.120_1_gadm36
3206697580,-34.7705675,-58.3979252,Escuela NÂ°37 Teniente General Pablo Riccheri,ARG.1.71_1_gadm36
3208233781,-30.9971610,-64.1078044,Los Inmigrantes,ARG.6.3_1_gadm36
3208233782,-31.0463301,-64.0434614,Escuela Mariano Moreno,ARG.6.3_1_gadm36
3208233783,-31.0059869,-64.0722890,Escuela RepÃºblica de Italia,ARG.6.3_1_gadm36
3208233784,-31.0488190,-64.0453527,Escuela de la Familia AgrÃ­cola,ARG.6.3_1_gadm36
3217423224,-33.0142494,-58.5275014,"Escuela NÂº 36 ""F. H. Lopez Jordan""",ARG.8.8_1_gadm36
3220080334,-34.7966784,-58.3876458,,ARG.1.4_1_gadm36
3220080485,-34.7964934,-58.3863181,,ARG.1.4_1_gadm36
3220083205,-33.2811304,-64.5803741,Instituto Parroquial Nicolas Principe,ARG.6.14_1_gadm36
3220524080,-34.9271063,-57.9340733,Escuela NÂ° 65 - Bartolome Mitre (EGB),ARG.1.63_1_gadm36
3221993313,-33.6062833,-62.6258839,,ARG.6.9_1_gadm36
3221993314,-33.6066549,-62.6218953,Instituto secundario Dr Erasmo Eliseiri,ARG.6.9_1_gadm36
3221993315,-33.6094738,-62.6250343,C. E. Domingo F. Sarmiento,ARG.6.9_1_gadm36
3225521718,-30.0115159,-59.5229914,Escuela TÃ©cnica J. R. Vidal,ARG.7.7_1_gadm36
3225521719,-30.0151345,-59.5292571,Escuela Normal J. R. Vidal,ARG.7.7_1_gadm36
3225759918,-30.3404021,-58.3001112,"Escuela NÂº 51 ""Thomas Alba Edison""",ARG.8.4_1_gadm36
3226571841,-31.4049115,-62.2988908,Instituto Jose M Paz,ARG.6.20_1_gadm36
3226571842,-31.4023651,-62.3011966,Impem NÂº 89 Paula Albarracin,ARG.6.20_1_gadm36
3226752670,-45.8078928,-67.4637630,,ARG.4.3_1_gadm36
3227423677,-30.3339823,-58.3146238,"Escuela NÂº 69 ""Malvinas""",ARG.8.4_1_gadm36
3228554271,-32.9032741,-68.8588426,Colegio San Jorge,ARG.13.1_1_gadm36
3228712362,-31.6226353,-69.4655548,,ARG.18.3_1_gadm36
3229652065,-34.8140845,-58.4928362,Instituto La Escuela De Hoy,ARG.1.38_1_gadm36
3231531461,-34.8160905,-58.4176111,Escuela Primaria N* 17,ARG.1.4_1_gadm36
3231691018,-32.8910888,-68.8348687,Escuela NÂ° 2-002 Pedro Nolasco Ferreyra,ARG.13.1_1_gadm36
3235209580,-31.9924632,-64.9061343,Escuela Florentino Ameghino,ARG.6.1_1_gadm36
3235657617,-27.4924940,-55.1275226,Colegio Concordia,ARG.14.13_1_gadm36
3241528506,-45.7909308,-67.4348047,,ARG.4.3_1_gadm36
3243390262,-34.5802714,-58.4241786,Escuela para NiÃ±os  NiÃ±as y JÃ³venes con Pluridiscapacidad 26 Doctor Jorge Garber,ARG.5.1_1_gadm36
3245268651,-38.9625238,-68.2376523,,ARG.15.6_1_gadm36
3245366419,-38.9548090,-68.2206113,EPET NÂ°9,ARG.15.6_1_gadm36
3246125852,-31.3482405,-64.4621366,,ARG.6.13_1_gadm36
3247227591,-30.8703911,-61.3481565,"Escuela Secundaria E.E.S.O.P.I. nro. 8040 ""General San MartÃ­n""",ARG.21.3_1_gadm36
3248040307,-34.6105253,-58.9537019,Instituto General Martin Rodriguez,ARG.1.53_1_gadm36
3248046271,-34.6060401,-58.9532640,Instituto General MartÃ­n RodrÃ­guez,ARG.1.53_1_gadm36
3248052467,-34.6151451,-58.9576564,Escuela De EducaciÃ³n Secundaria TÃ©cnica NÂº1 Javier TapiÃ©,ARG.1.53_1_gadm36
3259154167,-37.3702829,-70.2722078,Departamento de Aplicacion NÂº 2,ARG.15.4_1_gadm36
3262430899,-39.3934182,-62.5695616,Escuela De EducaciÃ³n Primaria 38 Gabriela Mistral,ARG.1.127_1_gadm36
3267416710,-38.5259863,-70.3608512,"Escuela Primaria NÂ° 170 ""BartolomÃ© Mitre""",ARG.15.15_1_gadm36
3268338317,-27.3961317,-55.9172101,Escuela 548,ARG.14.4_1_gadm36
3270565205,-38.9008271,-71.0939368,Hogar Escuela,ARG.15.1_1_gadm36
3275069662,-34.5810688,-58.4344987,Colegio Francesco FaÃ  Di Bruno,ARG.5.1_1_gadm36
3280522905,-27.9525488,-58.8073862,Escuela Nacional Normal Doctor Fernando Piragine Niveiro,ARG.7.6_1_gadm36
3282750499,-32.2139650,-58.2189693,Escuela 5,ARG.8.1_1_gadm36
3282750500,-32.2134020,-58.2173856,Colegio NiÃ±o Jesus,ARG.8.1_1_gadm36
3284248600,-38.8278858,-68.1261868,CEI Estudios Terciarios,ARG.15.6_1_gadm36
3286873138,-32.2130855,-62.6294353,Escuela Pablo Pizzurno,ARG.6.26_1_gadm36
3287396373,-34.7127972,-58.4474983,Escuela Pimaria NÂº67,ARG.1.71_1_gadm36
3293014202,-38.9567215,-68.1925897,Escuela EPEA NÂ°2,ARG.15.6_1_gadm36
3300558314,-34.9157714,-57.9576833,Instituto Inmaculada de La Plata,ARG.1.63_1_gadm36
3300558315,-34.9219002,-57.9363194,Colegio Juan XXIII,ARG.1.63_1_gadm36
3300558316,-34.9074943,-57.9525019,Colegio Nuestra SeÃ±ora de La Misericordia,ARG.1.63_1_gadm36
3300558317,-34.9172494,-57.9380096,Colegio Nuestra SeÃ±ora de LujÃ¡n,ARG.1.63_1_gadm36
3300558318,-34.9131184,-57.9389026,Colegio Nuestra SeÃ±ora del Valle,ARG.1.63_1_gadm36
3300809839,-38.9476957,-68.0512869,Estudio Musical del Sur,ARG.15.6_1_gadm36
3305947661,-27.0876800,-61.0868380,Escuela Municipal De Musica,ARG.3.15_1_gadm36
3306152026,-38.9583649,-68.0552055,CPEM 63,ARG.15.6_1_gadm36
3306918394,-31.3139030,-64.3070485,IPEM 193 - Jose MarÃ­a Paz,ARG.6.3_1_gadm36
3309836689,-31.6211194,-60.6863048,Escuela NÂº 25 Luis MarÃ­a Drago,ARG.21.9_1_gadm36
3311930411,-32.7561314,-63.7879431,I.P.E.M. Alfonsina Storni,ARG.6.8_1_gadm36
3311930412,-32.7553248,-63.7896731,Instituto 25 de Mayo,ARG.6.8_1_gadm36
3312065392,-26.8167608,-55.0253313,Escuela San Alberto Magno,ARG.14.11_1_gadm36
3312500178,-34.6124684,-60.0671937,Centro De Educacion Agraria 29,ARG.1.26_1_gadm36
3312727462,-33.9309570,-64.3838240,Escuela Nacional NÂ°171,ARG.6.14_1_gadm36
3315665535,-34.3208189,-58.7647131,Patio descubierto,ARG.1.37_1_gadm36
3317116543,-26.8134593,-65.1815319,Rector VillafaÃ±e,ARG.24.2_1_gadm36
3317116544,-26.8122524,-65.1855150,Escuela NÂ°49,ARG.24.2_1_gadm36
3317230846,-34.5154925,-60.2187354,Escuela NÂ°6 Angel Pacheco,ARG.1.26_1_gadm36
3317230847,-34.6080621,-60.4463630,Escuela SEIM NÂ°2,ARG.1.26_1_gadm36
3321824371,-32.7551871,-63.7879562,Escuela 4 y 5 aÃ±os San Martin,ARG.6.8_1_gadm36
3324559253,-34.7807245,-58.2344167,Escuela Primaria NÂº 53 - Heroes de Malvinas,ARG.1.14_1_gadm36
3327866601,-34.7687474,-58.2727375,Instituto Nuestra SeÃ±ora del Perpetuo Socorro,ARG.1.95_1_gadm36
3328375545,-34.9139956,-57.9569208,Escuel Educacion Estetica NÂ°1,ARG.1.63_1_gadm36
3329394516,-34.7813570,-58.2588592,Escuela Secundaria N* 6,ARG.1.14_1_gadm36
3329834372,-32.9258988,-68.8592797,"Colegio Esloveno de Mendoza ""Anton Martin Slomsek""",ARG.13.3_1_gadm36
3330275902,-34.9205023,-57.9498596,Escuela Italiana,ARG.1.63_1_gadm36
3330983584,-35.1342353,-58.2210323,"Escuela Primaria NÂº18 ""Independencia Nacional""",ARG.1.18_1_gadm36
3342435744,-27.1956267,-55.4706298,Bachillerato Orientado 44,ARG.14.14_1_gadm36
3348129955,-27.0881624,-61.0919837,JardÃ­n de Infantes NÂ° 97,ARG.3.15_1_gadm36
3348151569,-27.0884163,-61.0925449,"Escuela de EducaciÃ³n Secundaria NÂ° 99 ""Mario Nestoroff""",ARG.3.15_1_gadm36
3350623192,-25.2120543,-64.9274533,Colegio Secundario 5202,ARG.17.16_1_gadm36
3350719499,-24.8973370,-64.9739108,Escuela albergue NÂº 4433 Carlos Xamena,ARG.17.7_1_gadm36
3350732434,-24.7930191,-65.0301561,Escuela Primaria NÂº 771 Ferrocarriles Argentinos,ARG.17.7_1_gadm36
3355260210,-43.3114645,-65.6157659,Escuela NÂ° 125 de Bethesda,ARG.4.6_1_gadm36
3355260211,-43.3276065,-65.4804753,Escula NÂ° 61,ARG.4.6_1_gadm36
3359706003,-33.3717080,-69.1526180,Escuela 1-437 Emilia Herrera del Toro,ARG.13.18_1_gadm36
3359822365,-33.3751154,-69.1144837,Escuela Lindor Castillo,ARG.13.18_1_gadm36
3360150221,-23.6417524,-64.4721340,Escuela 253 Prov. del Chaco,ARG.10.5_1_gadm36
3360285820,-34.8455045,-58.2513589,Escuela Primaria N* 5,ARG.1.40_1_gadm36
3360289804,-34.8695967,-58.2780156,Escuela Primaria N* 36,ARG.1.40_1_gadm36
3360289805,-34.8698079,-58.2782945,Escuela de EducaciÃ³n Secundaria NÂ° 60,ARG.1.40_1_gadm36
3360362695,-23.4038686,-64.4256332,Escuela Padre Antonio Di Nillo Ex 460,ARG.17.18_1_gadm36
3362454394,-22.5978407,-63.8128613,Escuela Lilia Manuela Cardozo de MariÃ±o Ex 702,ARG.17.8_1_gadm36
3364486087,-22.5177426,-63.8045811,Colegio San Francisco de Asis,ARG.17.8_1_gadm36
3364491149,-22.5131857,-63.8108265,Escuela Cornelio Saavedra,ARG.17.8_1_gadm36
3366660603,-22.2010997,-63.6696270,Escuela Julio RamÃ³n Pereyra,ARG.17.8_1_gadm36
3366922356,-22.0535496,-63.6958062,Escuela Educ Especial 7051,ARG.17.8_1_gadm36
3367152420,-35.2628766,-59.6282218,Germano,ARG.1.124_1_gadm36
3367152422,-35.2640090,-59.6314517,Escuela De EducaciÃ³n Primaria NÂº21 Juan Bautista Alberdi,ARG.1.124_1_gadm36
3367436118,-22.0714057,-63.6889920,Escuela NÂº 4224 'Maporenda',ARG.17.8_1_gadm36
3369578044,-23.2185570,-63.8460414,Escuela NÂª 4607,ARG.17.8_1_gadm36
3369611813,-23.2499521,-63.3365558,Escuela 4486 'InfanterÃ­a de Marina Argentina' ex NÂº 692,ARG.17.8_1_gadm36
3373700297,-23.7506287,-62.1544477,Escuela Epet NÂ° 343 Prov. De Buenos Aire,ARG.9.4_1_gadm36
3375712860,-24.8016962,-60.4591516,EPEP NÂ° 26,ARG.9.5_1_gadm36
3378834237,-25.4064871,-59.5686139,"EPEP NÂ° 73 ""FRAY BME.DE LAS CASAS"" (EX EPEP NÂº483A)",ARG.9.5_1_gadm36
3379605181,-32.6296065,-62.6852806,san jose,ARG.6.26_1_gadm36
3379605185,-32.6276497,-62.6886236,ponciano,ARG.6.26_1_gadm36
3379605796,-32.6287792,-62.6777231,velez sarfield,ARG.6.26_1_gadm36
3379605802,-32.6150250,-62.6950442,robertina moyano de sastre,ARG.6.26_1_gadm36
3380517401,-34.7694275,-58.6465985,Instituto Superior TecnolÃ²gico Blaise Pascal,ARG.1.62_1_gadm36
3381766776,-36.6703372,-58.5273719,"Escuela Primaria NÂ° 20 ""BartolomÃ© Mitre""",ARG.1.8_1_gadm36
3382142443,-34.9179141,-58.6117676,JardÃ­n de Infantes NÂº 918,ARG.1.38_1_gadm36
3384278702,-31.1214149,-64.4814330,IPEM NÂº 335,ARG.6.13_1_gadm36
3384278722,-31.1037904,-64.4803740,Escuela Jose Maria Paz,ARG.6.13_1_gadm36
3385452048,-27.4574303,-58.8190290,Escuela Tecnica,ARG.7.3_1_gadm36
3390912953,-31.7275498,-65.0042599,Centro de Aprendizaje Universitario Mina Clavero,ARG.6.18_1_gadm36
3392791793,-42.2720821,-67.4044488,"Escuela NÂº 92 ""Pichi che Ruca""",ARG.4.15_1_gadm36
3393086028,-26.8622154,-60.2071961,Anexo EGB 283,ARG.3.19_1_gadm36
3394371230,-34.5491116,-58.8088492,Escuela NÂ°62 - Juana Paula Manso,ARG.1.81_1_gadm36
3396708213,-30.8571204,-64.5276543,Instituto Superior Dr. Bernardo Houssay,ARG.6.13_1_gadm36
3398613367,-24.8032702,-65.4366556,"Colegio NÂª 5056 ""San JosÃ© de Calasanz",ARG.17.4_1_gadm36
3398708369,-31.5470940,-60.8132992,"Escuela NÂ°312 ""Fray Justo Santa MarÃ­a de Oro""",ARG.21.10_1_gadm36
3398794188,-31.7931645,-60.9821898,Anexo Escuela 1213 Manuel Belgrano,ARG.21.9_1_gadm36
3398829898,-32.0754670,-61.1170620,Escuela NÂ° 6242 San Francisco Solano,ARG.21.15_1_gadm36
3398865877,-32.1671862,-61.1547685,Escuela de EnseÃ±anza Media 239 Crucero General Belgrano,ARG.21.15_1_gadm36
3398868779,-32.1565960,-61.1082161,Escuela NÂ° 309 Bernardo de Irigoyen,ARG.21.15_1_gadm36
3398879333,-32.2642567,-61.1260152,Escuela NÂ° 298 General JosÃ© de San MartÃ­n,ARG.21.15_1_gadm36
3398900422,-32.3700680,-61.0857177,E.E.M. NÂ° 318 AntÃ¡rtida Argentina,ARG.21.15_1_gadm36
3398944504,-32.5093288,-61.0328755,General Manuel Belgrano NÂº 259,ARG.21.8_1_gadm36
3398974239,-32.6086930,-60.9468191,Escuela NÂ° 257 General JosÃ© de San MartÃ­n,ARG.21.8_1_gadm36
3398993292,-32.6711010,-60.8771522,Escuela NÂ° 256 General Manuel Belgrano,ARG.21.8_1_gadm36
3400630945,-33.3093099,-60.3104022,"Escuela NÂº 6157 ""Almirante Guillermo Brown""",ARG.21.4_1_gadm36
3400743850,-33.4320605,-60.1492611,Escuela de EducaciÃ³n Primaria NÂº 4 General Don JosÃ© de San MartÃ­n,ARG.1.96_1_gadm36
3400818428,-33.7684991,-59.6387682,EP 12,ARG.1.112_1_gadm36
3401030386,-26.5658604,-54.7636357,Instituto Madre Teresa Michel 1203,ARG.14.12_1_gadm36
3401075796,-26.5748729,-54.7393294,Escuela de EducaciÃ³n TÃ©cnica 11,ARG.14.12_1_gadm36
3401264349,-33.9113750,-59.3896605,"ESCUELA PRIMARIA NÂº11 ""HIPOLITO YRIGOYEN""",ARG.1.12_1_gadm36
3401271350,-33.9091000,-59.3901916,JARDIN MUNICIPAL PAULA ALBARRACIN DE SARMIENTO,ARG.1.12_1_gadm36
3406396516,-38.2047066,-61.7691288,JardÃ­n de Infantes 902,ARG.1.119_1_gadm36
3406396521,-38.2048248,-61.7702944,Instituto Fortin Pavon,ARG.1.119_1_gadm36
3406396523,-38.2053781,-61.7703293,Escuela 502,ARG.1.119_1_gadm36
3406396524,-38.2056336,-61.7703595,Escuela 2,ARG.1.119_1_gadm36
3409028564,-38.9432782,-68.0610554,CPEM NÂº 12,ARG.15.6_1_gadm36
3409028566,-38.9525221,-68.0598987,Escuela de MÃºsica,ARG.15.6_1_gadm36
3409216908,-31.4742660,-64.1924685,I.P.E.M. NÂ° 310 PUERTO ARGENTINO,ARG.6.2_1_gadm36
3411650452,-36.5574679,-58.5341949,"ESCUELA PRIMARIA NÂº27 ""JOSE HERNANDEZ""",ARG.1.8_1_gadm36
3411653893,-36.3137244,-58.5515595,"ESCUELA PRIMARIA NÂº5 ""HIPOLITO YRIGOYEN""",ARG.1.91_1_gadm36
3411707002,-37.5437391,-58.3403570,"ESCUELA PRIMARIA NÂº47 ""MARTIN MIGUEL DE GÃEMES""",ARG.1.11_1_gadm36
3415103793,-35.7718663,-61.3357173,Mariano Moreno nÂ°12,ARG.1.22_1_gadm36
3416872423,-31.3329956,-66.5860343,Escuela NÂº 114 Nicolas Lanzillotto,ARG.12.15_1_gadm36
3418380215,-37.9400307,-58.3251978,Escuela De EducaciÃ³n Primaria NÂº 19 John F. Kenedy,ARG.1.11_1_gadm36
3418381493,-37.9419219,-58.3235628,"JARDIN DE INFANTES NÂº904 ""ALFONSINA STORNI""",ARG.1.11_1_gadm36
3418393336,-38.1959069,-58.7398770,"ESCUELA PRIMARIA NÂº12 ""JUAN BAUTISTA ALBERDI""",ARG.1.69_1_gadm36
3418398153,-38.2009236,-58.7393835,JARDIN DE INFANTES NÂº905,ARG.1.69_1_gadm36
3418417666,-38.3963828,-58.6718347,"ESCUELA PRIMARIA NÂº10 ""PROVINCIA DE CORRIENTES""",ARG.1.69_1_gadm36
3418421798,-37.9062873,-58.9121687,"ESCUELA PRIMARIA NÂº13 ""ANTARTIDA ARGENTINA""",ARG.1.69_1_gadm36
3418476904,-37.7874327,-58.8468087,"ESCUELA PRIMARIA NÂº15 ""MANUEL BELGRANO""",ARG.1.69_1_gadm36
3418674500,-30.7035775,-64.0611664,ESCUELA NORMAL SUPERIOR,ARG.6.24_1_gadm36
3418674501,-30.7041018,-64.0611046,Escuela Arnaldo Solsona,ARG.6.24_1_gadm36
3420394547,-37.4154088,-58.8104002,"ESCUELA PRIMARIA NÂº44 ""ENRIQUE RISSO""",ARG.1.115_1_gadm36
3420532393,-37.5523466,-59.6266148,Escuela De EducaciÃ³n Primaria NÂº 6 Jose Hernandez,ARG.1.13_1_gadm36
3423954354,-38.1770505,-60.1709465,"ESCUELA PRIMARIA NÂº2 ""NICOLAS AVELLANEDA""",ARG.1.121_1_gadm36
3423973023,-38.0899007,-60.3498231,"ESCUELA PRIMARIA NÂº28 ""ANTARTIDA ARGENTINA""",ARG.1.121_1_gadm36
3426925648,-24.3739574,-66.9920399,"Escuela NÂ° 4332 ""7 de Mayo""",ARG.17.15_1_gadm36
3430694151,-33.1106886,-60.5668102,,ARG.21.12_1_gadm36
3435911416,-37.8199372,-60.4830847,"ESCUELA PRIMARIA NÂº5 ""JOSE MANUEL ESTRADA""",ARG.1.2_1_gadm36
3436043562,-37.5765519,-60.1392110,"ESCUELA PRIMARIA NÂº5 ""BARTOLOME MITRE""",ARG.1.13_1_gadm36
3436129224,-37.2006255,-60.1652607,"Escuela Primaria N* 20 ""Juan JosÃ© Paso""",ARG.1.9_1_gadm36
3436686988,-27.5976116,-55.3202025,Escuela de EducaciÃ³n TÃ©cnica 9,ARG.14.10_1_gadm36
3436687168,-27.5969350,-55.3197687,Instituto TecnolÃ³gico Alem,ARG.14.10_1_gadm36
3440374757,-34.5528188,-58.4868055,Escuela de Educacion Media 05/15Â°,ARG.5.1_1_gadm36
3440899041,-29.1824575,-58.0789010,Escuela NÂº 82 Amado Bonpland,ARG.7.15_1_gadm36
3440931606,-29.1832546,-58.0740069,Instituto Popular Manuel LÃ³pez Rodriguez,ARG.7.15_1_gadm36
3441073006,-36.7243611,-56.6930404,Escuela De EducaciÃ³n Primaria  10 JosÃ© HernÃ¡ndez,ARG.1.61_1_gadm36
3441462160,-33.0249242,-60.6351603,Escuela para Adultos 195,ARG.21.12_1_gadm36
3441559179,-34.6764982,-58.5630432,E.E.T NÂ°3 Manuel Belgrano,ARG.1.62_1_gadm36
3442226860,-33.5994079,-61.3074404,EEMPA NÂª 1252,ARG.21.6_1_gadm36
3442902088,-36.7213402,-56.6975771,CarpinterÃ­a Quiroga,ARG.1.61_1_gadm36
3443608291,-37.3763655,-63.7756983,Escuela NÂº 63 Julio A. Roca,ARG.11.10_1_gadm36
3443769921,-34.6231243,-58.5991123,Escuela Primaria 93,ARG.1.82_1_gadm36
3443836894,-31.5384360,-63.1845045,Escuela Fray Luis BeltrÃ¡n,ARG.6.20_1_gadm36
3443852087,-37.6672481,-63.5555774,"Escuela NÂº 113 ""Hilario Bazterra""",ARG.11.10_1_gadm36
3444553388,-40.8139927,-62.9959289,"Escuela NÂ° 2 ""Juan de la Piedra""",ARG.16.1_1_gadm36
3444661748,-31.6669783,-60.7566036,"E.E.T. 322 ""Obispo Gelabert""",ARG.21.9_1_gadm36
3444661749,-31.6625360,-60.7713248,Escuela Media Nro 340,ARG.21.9_1_gadm36
3444708858,-38.0146245,-57.5892422,,ARG.1.52_1_gadm36
3445292745,-32.4777203,-61.5824733,Escuela Ignacio Crespo NÂº 196,ARG.21.1_1_gadm36
3445375668,-26.8323698,-65.2967071,"Escuela NÂ°243 ""Provincia de Misiones""",ARG.24.17_1_gadm36
3445462139,-31.0226437,-64.1144231,CE Suboficial RamÃ³n G. Acosta,ARG.6.3_1_gadm36
3445686339,-32.9356212,-60.6562951,Escuela 56 Almafuerte,ARG.21.12_1_gadm36
3445804832,-31.5706949,-68.5879212,Escuela Marcelino Guardiola,ARG.18.9_1_gadm36
3446361675,-34.7628814,-58.3460278,"Escuela Primaria Nro 15 ""Comandante Luis Piedrabuena""",ARG.1.4_1_gadm36
3446537634,-33.2021591,-68.6517501,Escuela 1-409 Santiago ApÃ³stol,ARG.13.5_1_gadm36
3446643075,-36.7858335,-59.8319652,escuela 27 juana manso,ARG.1.9_1_gadm36
3446643076,-36.8096564,-59.8218500,escuela 26 patricias argentinas,ARG.1.9_1_gadm36
3446986481,-38.7815717,-62.2565749,"EGB NÂº 21 ""Paula AlbarracÃ­n de Sarmiento""",ARG.1.10_1_gadm36
3447232360,-30.9813758,-64.0945119,Gral. Francisco Ortiz de Ocampo,ARG.6.3_1_gadm36
3447742409,-37.6730880,-59.7979164,Escuela NÂ°10 Cayetano Zibecchi,ARG.1.13_1_gadm36
3447756884,-24.3889547,-65.2520465,"Escuela Primaria nÂº 412 ""Ingeniero Carlos Snopek""",ARG.10.3_1_gadm36
3447793762,-37.7683297,-67.7213580,"Escuela NÂº 110 ""RÃ­o Colorado""",ARG.11.16_1_gadm36
3447805558,-41.3311001,-69.5473509,Escuela NÂ° 17 Nicolas Mascardi,ARG.16.13_1_gadm36
3447805559,-41.3310598,-69.5467555,Escuela Especial NÂ° 23,ARG.16.13_1_gadm36
3448511278,-32.9965352,-60.6631206,Atahualpa Yupanqui 1347,ARG.21.12_1_gadm36
3449569958,-26.3175857,-59.3683500,E.P.E.P NÂº 479 NUESTRA SEÃORA DE ITATI,ARG.9.8_1_gadm36
3449660117,-34.6701261,-58.6820071,Escuela Primaria 9  Comandante Luis Piedrabuena,ARG.1.82_1_gadm36
3450642299,-39.1148251,-66.9445891,Escuela Primaria NÂ° 89 Conquista del Desierto,ARG.16.6_1_gadm36
3450677377,-23.1430649,-64.3226795,Escuela Osvaldo Pos NÂº 4.139,ARG.17.18_1_gadm36
3450692765,-32.9378704,-60.6945562,Escuela 112 Luis CalderÃ³n,ARG.21.12_1_gadm36
3450783885,-33.1238414,-64.3545143,"Colegio ""La Merced""",ARG.6.14_1_gadm36
3450972405,-30.3272451,-61.2342025,Escuela NÂº548 General San MartÃ­n,ARG.21.13_1_gadm36
3451015382,-35.3622558,-61.7990782,"Escuela Primaria NÂ° 16 ""Miguel de AzcuÃ©naga""",ARG.1.68_1_gadm36
3451159798,-34.6946991,-58.6054177,Colegio Juan de Garay,ARG.1.62_1_gadm36
3451210334,-31.6575993,-64.4069470,Escuela RepÃºblica Italiana,ARG.6.21_1_gadm36
3451225249,-27.5677397,-56.6667902,"Escuela nÂ°966 ""ItuzaingÃ³""",ARG.7.12_1_gadm36
3451252520,-33.7448828,-61.9511651,Escuela,ARG.21.6_1_gadm36
3451257646,-31.4250648,-64.1410503,Escuela Mariano Fragueiro,ARG.6.2_1_gadm36
3451269634,-26.8093606,-65.2994225,Escuela Reconquista,ARG.24.17_1_gadm36
3451269788,-32.8890863,-68.8472953,Escuela Coro UNCuy,ARG.13.1_1_gadm36
3451317779,-34.7026567,-58.3450279,Escuela De EducaciÃ³n Primaria NÂº 58 Martin Jose De La Serna,ARG.1.7_1_gadm36
3451391058,-31.4577615,-64.5056136,Ricardo BernabÃ© FernÃ¡ndez,ARG.6.21_1_gadm36
3451401817,-38.6836836,-62.2961909,"Escuela Nro 84 ""Antoine de Saint Exupery""",ARG.1.10_1_gadm36
3451414399,-34.6781917,-58.5603150,Escuela Primaria NÂ° 1 Mariano Moreno,ARG.1.62_1_gadm36
3451878816,-34.4583979,-58.6281483,Escuela NÂº 14 Jorge Newbery,ARG.1.117_1_gadm36
3451896063,-29.1966040,-59.6665742,"Escuela NÂº 6380 ""TENIENTE LUIS CANDELARIA""",ARG.21.7_1_gadm36
3451902803,-33.1367519,-64.3339075,Escuela Mariano Moreno,ARG.6.14_1_gadm36
3452073166,-25.9570886,-60.6252368,"E.E.P NÂ° 1043 PROF. ""HUGO.A.SALMON""",ARG.3.9_1_gadm36
3452086400,-24.2606225,-65.2353617,Escuela NÂº 468,ARG.10.1_1_gadm36
3452231653,-38.9147608,-67.9773616,"Escuela NÂº 294 ""Maestros Argentinos""",ARG.16.6_1_gadm36
3452237467,-31.7920870,-58.3160742,"Escuela Secundaria NÂ°4 ""JosÃ© Maria Molina""",ARG.8.1_1_gadm36
3452237475,-31.8004600,-58.3134162,Centro Comunitario NÂ°13,ARG.8.1_1_gadm36
3452238273,-32.0318922,-65.0322134,General San MartÃ­n,ARG.6.19_1_gadm36
3452241004,-31.8005193,-58.3133706,Centro Educativo NÂ°311,ARG.8.1_1_gadm36
3452298801,-31.7396963,-60.8178006,"Escuela NÂº 360 ""Ingeniero Hugo Miatello""",ARG.21.9_1_gadm36
3452304794,-31.1559980,-63.4022893,Colegio Primario El Salvador,ARG.6.15_1_gadm36
