@id,@lat,@lon,name,admin_id
1360252075,34.4277812,70.4633144,Nangarhar High School
1364316616,34.4381608,70.4325857,Bibi Zainab Girls high school,AFG.22.9_1_gadm36
1365143925,34.4258865,70.4510415,Bibi Khawa Girls High School,AFG.22.9_1_gadm36
1365144743,34.4198862,70.4525757,Mia Omar Boys High School,AFG.22.9_1_gadm36
1365259530,34.4224783,70.4352082,Nazo Anna Girls High School,AFG.22.9_1_gadm36
1365259531,34.4231391,70.4337608,Shaheed Muhammad Arif High School,AFG.22.9_1_gadm36
1365259532,34.4227792,70.4344785,Estiqlal High School,AFG.22.9_1_gadm36
1365265491,34.4392888,70.4351448,Ahmad Shah Durani High School,AFG.22.9_1_gadm36
1365265492,34.4368997,70.4427194,Kabul Secondary High School,AFG.22.9_1_gadm36
1365265493,34.4392711,70.4406380,Sher Shah Sori High School,AFG.22.9_1_gadm36
1365265494,34.4345207,70.4327389,Cheknowri High School,AFG.22.9_1_gadm36
1365271099,34.4289002,70.4622995,Afghan Murad High School,AFG.22.9_1_gadm36
1365271103,34.4285993,70.4683720,Alayi Girls High School,AFG.22.9_1_gadm36
1365271104,34.4309533,70.4718911,Islah High School No 2,AFG.22.9_1_gadm36
1365271105,34.4309090,70.4671382,Abdul Wakil High School,AFG.22.9_1_gadm36
1365271106,34.4380500,70.4479765,Shams London Academy,AFG.22.9_1_gadm36
1365271107,34.4286613,70.4706358,Bibi Aisha Girls High School,AFG.22.9_1_gadm36
