id,admin_id,lat,lon,name,provider,is_private,provider_is_private,geo_checked
683883,COL.30.26_1_gadm36,3.5457341,-76.2646007,,OSM,f,f,t
683886,COL.11.24_1_gadm36,10.4555924,-73.469063,Escuela Vereda Sabanitas,OSM,f,f,t
683887,COL.11.24_1_gadm36,10.4679839,-73.4694707,Escuela Nueva Sabanitas,OSM,f,f,t
683888,COL.11.24_1_gadm36,10.4555924,-73.469063,Escuela Vereda Sabanitas,OSM,f,f,t
683891,COL.10.37_1_gadm36,3.0397278,-76.2334735,Centro educativo soto,OSM,f,f,t
683899,COL.18.4_1_gadm36,11.3658169,-72.2406955,SEDE LA CONCEPCIÓN,OSM,f,f,t
683901,COL.18.8_1_gadm36,11.8505104,-72.210722,Centro etnoeducativo camino verde sede walirumana,OSM,f,f,t
683902,COL.18.8_1_gadm36,11.8299395,-72.2314043,Centro ednoeducativo camino verde sede sutalu,OSM,f,f,t
683903,COL.18.8_1_gadm36,12.1448148,-71.9645775,Instituto ednoeducativo indijena de kamushiwou sede  kaleruwou,OSM,f,f,t
683904,COL.18.8_1_gadm36,11.8815741,-72.1666929,Centro ednoeducativo camino verde  sede samutpiou,OSM,f,f,t
683908,COL.18.8_1_gadm36,11.8715598,-72.2102501,Centro ednoeducativo camino verde sede sichipote,OSM,f,f,t
683909,COL.18.8_1_gadm36,11.8654364,-72.2456388,Centro ednoeducativo camino verde sede yolumali,OSM,f,f,t
683915,COL.30.26_1_gadm36,3.4695019,-76.4960074,Colegio El Principito Los Andes,OSM,f,f,t
683621,COL.18.4_1_gadm36,11.3867323,-72.2205449,Institucion educativa numero 6 liceo amelia martinez de lopez,OSM,f,f,t
683622,COL.18.4_1_gadm36,11.3803838,-72.2411668,Colegio la inmaculada sede principal,OSM,f,f,t
683623,COL.18.4_1_gadm36,11.3839856,-72.2428623,Colegio sede san martin,OSM,f,f,t
683627,COL.18.4_1_gadm36,11.4032871,-72.2337731,Escuela sede juan 23,OSM,f,f,t
683650,COL.18.6_1_gadm36,11.4673259,-72.8641479,Sede Etnoeducativa #14 Cerropeñareli,OSM,f,f,t
683651,COL.18.5_1_gadm36,11.5010284,-72.8024367,Sede Etnoeducativa #14 warrutka,OSM,f,f,t
683867,COL.18.4_1_gadm36,11.3782661,-72.2490454,Institucion educativa numero 11 sede el carmen,OSM,f,f,t
683868,COL.18.4_1_gadm36,11.2569206,-72.3708188,Instituvion educativa numero 12 sede rural mixta,OSM,f,f,t
683610,COL.18.5_1_gadm36,11.7740438,-72.444031,Escuela urbana mixta 2,OSM,f,f,t
683611,COL.18.5_1_gadm36,11.7678204,-72.443812,Escuela urbana mixta primero de octubre,OSM,f,f,t
683612,COL.18.8_1_gadm36,11.7146146,-72.2664533,Escuela,OSM,f,f,t
683616,COL.18.8_1_gadm36,11.7152265,-72.2693212,Ins. Educativa alfonso López pumarejo,OSM,f,f,t
683617,COL.18.5_1_gadm36,11.4499619,-72.5641483,Escuela paraíso,OSM,f,f,t
683618,COL.18.4_1_gadm36,11.3868625,-72.2290686,Institucion educativa numero 1 maria colombia menases,OSM,f,f,t
683620,COL.18.4_1_gadm36,11.3923099,-72.2215669,Institucion educativa numero 6 sede jorge arrieta,OSM,f,f,t
683578,COL.18.6_1_gadm36,11.4112538,-72.9058431,Centro Etnoeducativo #7Sede Cactus,OSM,f,f,t
679943,COL.2.13_1_gadm36,5.699899,-75.1325273,Esc. Santa Teresa,OSM,f,f,t
683582,COL.18.6_1_gadm36,11.3829521,-72.865575,Centro E tnoeducativo #7 sede La Loma,OSM,f,f,t
683584,COL.18.6_1_gadm36,11.3954786,-72.8789183,Centro Etnoeducativo#7 Sede Mechuamana,OSM,f,f,t
683586,COL.18.6_1_gadm36,11.3940723,-72.9063578,Centro Etnoeducativo #7Sede Principal El paraiso,OSM,f,f,t
683587,COL.18.6_1_gadm36,11.4273026,-72.9483283,Centro Etnoeducativo #7Sede Mariangola,OSM,f,f,t
683588,COL.18.8_1_gadm36,12.1361094,-72.0566476,Escuela ichichon,OSM,f,f,t
683589,COL.18.8_1_gadm36,12.1298544,-72.038394,Escuela rutkain,OSM,f,f,t
683592,COL.18.8_1_gadm36,12.022015,-72.1265843,Escuela ishoulia,OSM,f,f,t
683593,COL.18.8_1_gadm36,11.9923971,-72.1405382,Escuela japurarao,OSM,f,f,t
683594,COL.18.8_1_gadm36,11.9477713,-72.1651018,Escuela kauchirramana,OSM,f,f,t
683595,COL.18.8_1_gadm36,12.1074399,-72.0772992,Escuela atachonko,OSM,f,f,t
683599,COL.18.8_1_gadm36,12.0488449,-72.1087606,Escuela wayutpa,OSM,f,f,t
683601,COL.18.8_1_gadm36,11.9433669,-72.1745448,Escuela kaiwa,OSM,f,f,t
683602,COL.18.8_1_gadm36,12.1827054,-72.0403772,Escuela kassusen,OSM,f,f,t
683603,COL.18.8_1_gadm36,12.097134,-72.0680202,Escuela youren,OSM,f,f,t
683604,COL.18.8_1_gadm36,11.9355333,-72.1843365,Escuela waratsain,OSM,f,f,t
683605,COL.18.5_1_gadm36,11.7709017,-72.4458323,Escuela eusebio septimo mari,OSM,f,f,t
683607,COL.18.5_1_gadm36,11.7778987,-72.4463969,Institución  urbana mixta 1,OSM,f,f,t
683573,COL.18.8_1_gadm36,12.1319213,-72.1024843,Escuela paliselu,OSM,f,f,t
683574,COL.18.8_1_gadm36,12.2028774,-72.0384327,SEDE LANSHALIA,OSM,f,f,t
683575,COL.18.8_1_gadm36,12.18467,-72.0519085,Escuela maleen,OSM,f,f,t
683576,COL.18.8_1_gadm36,12.1521531,-72.0511128,Escuela jichipa,OSM,f,f,t
683579,COL.18.6_1_gadm36,11.3470255,-72.8936405,Centro Etnoeducativo #7 Sede 2Nueva Lucha,OSM,f,f,t
683581,COL.18.6_1_gadm36,11.3873295,-72.8473287,Centro Etnoeducativo#7 sede wairraca,OSM,f,f,t
682979,COL.10.30_1_gadm36,0.9969683,-76.4385156,La Española,OSM,f,f,t
682980,COL.10.30_1_gadm36,1.0778084,-76.4014049,La Sevilla,OSM,f,f,t
682981,COL.18.5_1_gadm36,11.7778358,-72.445673,Instituto urbana mixta,OSM,f,f,t
682395,COL.10.23_1_gadm36,2.123375,-76.9761138,Jardín Infantil,OSM,f,f,t
682983,COL.22.32_1_gadm36,7.8806783,-72.5106827,ESCUELA,OSM,f,f,t
682164,COL.14.79_1_gadm36,4.7498934,-74.0544673,IED VIsta Bella,OSM,f,f,t
682166,COL.30.26_1_gadm36,3.4895777,-76.4981982,Liceo Farallones del Norte,OSM,f,f,t
682768,COL.18.6_1_gadm36,11.5248016,-72.9162624,,OSM,f,f,t
682767,COL.30.26_1_gadm36,3.6145175,-76.2748142,Centro de Formación Integral Providencia,OSM,f,f,t
683841,COL.2.68_1_gadm36,6.2101483,-75.5691181,Toucan Spanish School,OSM,f,f,t
682429,COL.14.79_1_gadm36,4.6347134,-74.0788491,Pre-universitario,OSM,f,f,t
682402,COL.30.26_1_gadm36,3.4712707,-76.5036285,,OSM,f,f,t
682361,COL.21.50_1_gadm36,1.1311292,-77.2261219,,OSM,f,f,t
682411,COL.10.33_1_gadm36,2.3465386,-76.6900499,El Arado,OSM,f,f,t
683843,COL.18.7_1_gadm36,10.7469811,-73.0760103,Centro Rural Educativo los Aticos,OSM,f,f,t
683269,COL.14.79_1_gadm36,4.7759869,-74.0848228,Colegio Unidad Pedagógica,OSM,f,f,t
682249,COL.14.79_1_gadm36,4.6882949,-74.0998703,,OSM,f,f,t
682785,COL.14.79_1_gadm36,4.6273865,-74.1772605,,OSM,f,f,t
682741,COL.14.79_1_gadm36,4.6673636,-74.1250732,Gimnasio San Bartolome,OSM,f,f,t
682875,COL.18.5_1_gadm36,11.5400618,-72.916875,Guarderia divina pastora,OSM,f,f,t
683846,COL.18.7_1_gadm36,10.7715953,-72.9952521,Institucion Educativa  Maria Emma Mendoza,OSM,f,f,t
682640,COL.10.16_1_gadm36,2.1048749,-76.8333785,La Carrera,OSM,f,f,t
682635,COL.2.68_1_gadm36,6.2169125,-75.5977692,La Inmaculada Colegio Femenino,OSM,f,f,t
682633,COL.6.31_1_gadm36,5.8335037,-73.0367665,,OSM,f,f,t
682631,COL.2.114_1_gadm36,6.341077,-76.1499196,CER La Venta,OSM,f,f,t
682418,COL.22.32_1_gadm36,7.8817515,-72.5020259,FESC Cucuta,OSM,f,f,t
682623,COL.14.79_1_gadm36,4.6351744,-74.1515804,,OSM,f,f,t
682879,COL.18.5_1_gadm36,11.5368399,-72.9174461,COLEGIO CELIA CATALINA DE LOPEZ,OSM,f,f,t
682857,COL.10.16_1_gadm36,2.0702744,-76.8601737,,OSM,f,f,t
682654,COL.14.79_1_gadm36,4.508608,-74.1098215,Colegio distrital Gran Yomasa,OSM,f,f,t
682965,COL.2.89_1_gadm36,6.1050547,-74.9058994,Escuela San José,OSM,f,f,t
682465,COL.2.88_1_gadm36,6.9825701,-75.669515,Loma del Indio,OSM,f,f,t
682824,COL.10.16_1_gadm36,2.1009684,-76.801179,Albania,OSM,f,f,t
682480,COL.28.21_1_gadm36,9.297575,-75.3959815,ESCUELA LA TRINIDAD,OSM,f,f,t
682381,COL.28.9_1_gadm36,9.3844755,-75.2647247,Hogar de Bienestar,OSM,f,f,t
682554,COL.5.7_1_gadm36,10.4899472,-75.4756427,Hogar Comunitario Mis Primeros Pasos,OSM,f,f,t
682557,COL.5.7_1_gadm36,10.490982,-75.4778312,,OSM,f,f,t
682906,COL.27.70_1_gadm36,6.5582381,-73.1317806,Colegio San José de Guanenta,OSM,f,f,t
683835,COL.18.7_1_gadm36,10.7291648,-73.006311,Centro Rural Mixto Los Pondores,OSM,f,f,t
682908,COL.27.70_1_gadm36,6.5576885,-73.1310268,Colegio Cooperativo,OSM,f,f,t
682910,COL.27.70_1_gadm36,6.5659538,-73.1488213,Colegio San Vicente de Paul,OSM,f,f,t
682911,COL.27.70_1_gadm36,6.5525712,-73.1302299,Escuela Niña María,OSM,f,f,t
682578,COL.2.58_1_gadm36,6.1730703,-75.6304221,,OSM,f,f,t
682579,COL.2.58_1_gadm36,6.174765,-75.6358533,,OSM,f,f,t
683832,COL.18.3_1_gadm36,10.7274869,-72.8785619,Escuela Rural Mixta Los Pozos,OSM,f,f,t
683811,COL.18.6_1_gadm36,11.50666,-72.955026,Centro Etnoeducativo El Arroyo,OSM,f,f,t
683813,COL.18.6_1_gadm36,11.23603,-73.505108,Escuela Rural MixtaRionegro,OSM,f,f,t
683816,COL.18.6_1_gadm36,11.2137266,-73.3167469,Escuela Rural  Larga La Vida,OSM,f,f,t
683818,COL.6.68_1_gadm36,5.6369525,-72.3012666,Institucion Educativa El Rosario,OSM,f,f,t
683824,COL.2.68_1_gadm36,6.2667326,-75.5965513,,OSM,f,f,t
683825,COL.18.3_1_gadm36,10.7223795,-72.8893342,Escuela Rural El Tablazo,OSM,f,f,t
683826,COL.18.3_1_gadm36,10.7354007,-72.8537524,Escuela Rural Corralejas,OSM,f,f,t
683828,COL.18.7_1_gadm36,10.7592526,-73.1721188,Escuela Rural El Carrizal,OSM,f,f,t
683829,COL.18.7_1_gadm36,10.8116844,-73.0530508,Escuela Rural Mixta Villa Del Rio,OSM,f,f,t
683372,COL.18.6_1_gadm36,11.530112,-72.9116848,,OSM,f,f,t
683373,COL.18.5_1_gadm36,11.5257021,-72.9024098,COLEGIO LA SABIDURIA,OSM,f,f,t
683374,COL.18.5_1_gadm36,11.5432521,-72.908949,INSTITUTO GARDNER,OSM,f,f,t
683377,COL.18.6_1_gadm36,11.5153435,-72.9059388,MEGA COLEGIO,OSM,f,f,t
683378,COL.18.6_1_gadm36,11.5125997,-72.90684,APUNIMA´ANA,OSM,f,f,t
683380,COL.18.8_1_gadm36,11.7145198,-71.9781233,CENTRO ETNOEDUCATIVO INTEGRAL NO.3 CERRO DE LA TETA,OSM,f,f,t
683381,COL.18.6_1_gadm36,11.4256949,-73.0619255,Luis Antonio Robles,OSM,f,f,t
683382,COL.18.6_1_gadm36,11.5063486,-72.9552491,CENTRO ETNOEDUCATIVO #1,OSM,f,f,t
683383,COL.18.6_1_gadm36,11.5325925,-72.9430175,CENTRO ETNOEDUCATIVO #2,OSM,f,f,t
683386,COL.18.8_1_gadm36,12.3460634,-71.3109182,INSTITUCIÓN ETNOEDUCATIVA INTEGRAL RURAL PUERTO ESTRELLA,OSM,f,f,t
683387,COL.18.8_1_gadm36,11.714524,-72.2664085,INSTITUCION EDUCATIVA INTERNADO INDIGENA SAN JOSE,OSM,f,f,t
683388,COL.18.8_1_gadm36,11.7127229,-72.2679305,INSTITUCION EDUCATIVA NORMAL SUPERIOR INDIGENA,OSM,f,f,t
683389,COL.18.8_1_gadm36,11.7154851,-72.2808335,INSTITUCION ETNOEDUCATIVA INTEGRAN RURAL INTERNADO INDIGENA DE CAMINO VERDE,OSM,f,f,t
683391,COL.11.24_1_gadm36,10.4731167,-73.2656558,jose antonio galan,OSM,f,f,t
683392,COL.10.7_1_gadm36,2.7966983,-76.5524633,Colegio Guillermo Leon Valencia,OSM,f,f,t
683396,COL.14.79_1_gadm36,4.5827828,-74.1317436,jardín infantil el Carmen,OSM,f,f,t
682373,COL.28.9_1_gadm36,9.3787931,-75.2650783,Hogar B. Gotitas de Amor,OSM,f,f,t
682374,COL.28.9_1_gadm36,9.3831832,-75.2658361,Hogar Bienestar,OSM,f,f,t
682375,COL.28.9_1_gadm36,9.3837515,-75.2688125,Hogar Bienestar,OSM,f,f,t
682377,COL.28.9_1_gadm36,9.3824391,-75.2640307,Hogar de Bienestar Chapulín,OSM,f,f,t
682378,COL.28.9_1_gadm36,9.3831667,-75.2696224,Hogar de Bienestar Divino Niño,OSM,f,f,t
682922,COL.22.32_1_gadm36,7.9043303,-72.5397697,colegio mongi,OSM,f,f,t
682923,COL.22.32_1_gadm36,7.9039889,-72.5402323,colegio Mongi,OSM,f,f,t
682924,COL.2.68_1_gadm36,6.2851713,-75.5554636,Colegio Agustiniano de San Nicolás,OSM,f,f,t
682926,COL.2.46_1_gadm36,6.1649048,-75.5886087,Colombia Immersion,OSM,f,f,t
682928,COL.10.29_1_gadm36,1.8405614,-76.7663198,,OSM,f,f,t
682933,COL.14.79_1_gadm36,4.7540563,-74.1124177,Colegio Delia Zapata Olivella,OSM,f,f,t
682937,COL.14.79_1_gadm36,4.5372641,-74.1422017,Colegio Distrital Minuto De Buenos Aires,OSM,f,f,t
682940,COL.22.32_1_gadm36,7.9098213,-72.4730384,colegio infantil o guardería,OSM,f,f,t
682943,COL.5.7_1_gadm36,10.4102713,-75.5308256,gimnasio Luján,OSM,f,f,t
682946,COL.10.29_1_gadm36,1.8081985,-76.7726457,el trilladerok,OSM,f,f,t
682948,COL.30.32_1_gadm36,3.4205635,-76.4943119,,OSM,f,f,t
682949,COL.14.47_1_gadm36,4.674184,-74.0198663,Colegio Monterrosales,OSM,f,f,t
682952,COL.14.79_1_gadm36,4.6572513,-74.0620936,,OSM,f,f,t
682902,COL.14.79_1_gadm36,4.7629655,-74.0908569,Colegio Lisa Meitner,OSM,f,f,t
682904,COL.27.70_1_gadm36,6.5407254,-73.131739,Sede Colegio Guanenta,OSM,f,f,t
682905,COL.27.70_1_gadm36,6.5562071,-73.1272054,Colegio la Presentación,OSM,f,f,t
682872,COL.14.79_1_gadm36,4.6180699,-74.2043196,Institución Educativa Distrital San Bernardino,OSM,f,f,t
682892,COL.20.28_1_gadm36,4.1088129,-73.6529151,Departamental Catumare,OSM,f,f,t
682893,COL.20.28_1_gadm36,4.1096911,-73.6489185,Catumare Campestre,OSM,f,f,t
682894,COL.14.79_1_gadm36,4.5009146,-74.1088445,Jardin social Chuniza,OSM,f,f,t
682895,COL.14.79_1_gadm36,4.5046938,-74.1133941,Psicopedagogico villaverde,OSM,f,f,t
682800,COL.21.50_1_gadm36,1.2197079,-77.2702352,Jardin Infantil,OSM,f,f,t
682801,COL.21.50_1_gadm36,1.2198916,-77.2697484,Hermogenes Zarama,OSM,f,f,t
682806,COL.30.26_1_gadm36,3.5478393,-76.2982384,univalle,OSM,f,f,t
682809,COL.2.68_1_gadm36,6.2616718,-75.5682741,Facultad de Enfermería Universidad de Antioquia,OSM,f,f,t
682810,COL.2.68_1_gadm36,6.255559,-75.5491013,Institución educativa Escuela Normal Superior de Medellín,OSM,f,f,t
682812,COL.14.79_1_gadm36,4.7330575,-74.0407557,colegio colsubsidio norte,OSM,f,f,t
682813,COL.7.25_1_gadm36,5.1051206,-75.9441853,hogar golondrinas,OSM,f,f,t
682815,COL.7.25_1_gadm36,5.1095591,-75.9446062,santo tomas,OSM,f,f,t
682816,COL.7.25_1_gadm36,5.1055013,-75.9429609,SENA,OSM,f,f,t
682819,COL.25.3_1_gadm36,5.1999033,-75.8697888,Escuela General Santander,OSM,f,f,t
682820,COL.25.3_1_gadm36,5.2016449,-75.8698022,Escuela Simón Bolívar,OSM,f,f,t
682822,COL.25.3_1_gadm36,5.1979726,-75.8682203,Andres Escobar,OSM,f,f,t
682823,COL.14.79_1_gadm36,4.6345049,-74.057261,Universidad Antonio Nariño - Sede Circunvalar,OSM,f,f,t
682325,COL.10.31_1_gadm36,3.2135722,-76.4300227,Perico Negro,OSM,f,f,t
682329,COL.30.32_1_gadm36,3.4521143,-76.5672675,Jose Holguin Garces,OSM,f,f,t
682331,COL.30.26_1_gadm36,3.4743481,-76.5114609,Guillermo Valencia,OSM,f,f,t
682333,COL.30.26_1_gadm36,3.4578195,-76.4875708,,OSM,f,f,t
682335,COL.30.26_1_gadm36,3.4535214,-76.4802492,Vicente Borrero Costa,OSM,f,f,t
682264,COL.14.79_1_gadm36,4.6407047,-74.1421661,INSTITUCION EDUCATIVA DISTRITAL COLEGIO CASTILLA,OSM,f,f,t
682265,COL.14.79_1_gadm36,4.5848251,-74.2200491,Institucion Educativa Integrado de Soacha,OSM,f,f,t
682284,COL.14.79_1_gadm36,4.5820002,-74.134453,Colegio Diego Colon,OSM,f,f,t
682287,COL.14.79_1_gadm36,4.6941868,-74.0673647,Academia ECO (Locución-Oratoria),OSM,f,f,t
682291,COL.30.26_1_gadm36,3.5757861,-76.4906082,Institución Educativa Mayor de Yumbo,OSM,f,f,t
682292,COL.30.26_1_gadm36,3.5812929,-76.4904682,Institución Educativa José María Córdoba,OSM,f,f,t
682293,COL.30.26_1_gadm36,3.5805138,-76.4894128,Liceo Comercial,OSM,f,f,t
682295,COL.30.26_1_gadm36,3.5775102,-76.4923686,Colegio Ciudad De Yumbo Colcy,OSM,f,f,t
682296,COL.30.26_1_gadm36,3.5836217,-76.4938679,Colegio Básico Antonia Santos,OSM,f,f,t
682298,COL.14.79_1_gadm36,4.517538,-74.11639,IED Brasilia,OSM,f,f,t
682299,COL.30.26_1_gadm36,3.5805243,-76.4873201,Colegio Comfandi Yumbo,OSM,f,f,t
682300,COL.30.26_1_gadm36,3.5908734,-76.4957155,Instituto Ceat General,OSM,f,f,t
682301,COL.30.26_1_gadm36,3.5863119,-76.4942297,Colegio Mixto Emmanuel,OSM,f,f,t
682305,COL.30.26_1_gadm36,3.5789933,-76.4900512,Colegio Básico Juan B. Palomino,OSM,f,f,t
681923,COL.14.47_1_gadm36,4.7666767,-74.0271744,COLEGIO DISTRITAL UNIÓN COLOMBIA - SEDE B,OSM,f,f,t
681941,COL.14.79_1_gadm36,4.6982977,-74.1022693,COLEGIO DISTRITAL SAN JOSÉ NORTE - SEDE A,OSM,f,f,t
681952,COL.14.79_1_gadm36,4.6405824,-74.1603622,Colegio Distrital Patio Bonito II,OSM,f,f,t
681984,COL.14.79_1_gadm36,4.5790345,-74.0713102,Colegio Distrital Aulas Colombianas - Sede A,OSM,f,f,t
681999,COL.20.28_1_gadm36,4.1357711,-73.6272278,Colegio Industrial,OSM,f,f,t
682004,COL.30.11_1_gadm36,4.7531907,-75.9178501,Maria Auxiliadora,OSM,f,f,t
682014,COL.18.4_1_gadm36,11.3733694,-72.2368549,Instituto pedagógico de Maicao,OSM,f,f,t
682133,COL.21.50_1_gadm36,1.193531,-77.2729,Institución Educativa Municipal La Rosa,OSM,f,f,t
682134,COL.20.22_1_gadm36,4.1539434,-73.639064,Concepción Palacios,OSM,f,f,t
682141,COL.2.68_1_gadm36,6.2707402,-75.629927,Jardín infantíl La Abeja Maya,OSM,f,f,t
682143,COL.2.68_1_gadm36,6.2371266,-75.5627594,Escuela José de San Martín,OSM,f,f,t
682144,COL.2.68_1_gadm36,6.2387903,-75.5622015,Escuela Divino Salvador,OSM,f,f,t
682145,COL.14.79_1_gadm36,4.4708211,-74.1256878,Escuela de Usme,OSM,f,f,t
681845,COL.14.47_1_gadm36,4.6706236,-74.0213732,Colegio Distrital Campestre Monteverde,OSM,f,f,t
681856,COL.14.79_1_gadm36,4.6878699,-74.1040171,Colegio Distrital Manuela Ayala de Gaitan - Sede B,OSM,f,f,t
681872,COL.14.79_1_gadm36,4.6064281,-74.1200208,Colegio Nacional de Cultura Popular,OSM,f,f,t
681902,COL.14.79_1_gadm36,4.5530578,-74.1436616,Colegio Distrital El Recuerdo - Sede B,OSM,f,f,t
681416,COL.30.26_1_gadm36,3.5722878,-76.1848078,La Quisquina,OSM,f,f,t
681598,COL.5.7_1_gadm36,10.3984596,-75.495258,Insitucion Educativa Soledad Roman de Nuñez,OSM,f,f,t
681672,COL.14.79_1_gadm36,4.6701463,-74.117884,Colegio Biligüe Nueva Alejandria Sede A,OSM,f,f,t
682168,COL.14.79_1_gadm36,4.506943,-74.1074526,Colegio Federico Garcia Lorca,OSM,f,f,t
682217,COL.14.79_1_gadm36,4.5841827,-74.0838711,Reyes Castiblanco,OSM,f,f,t
681777,COL.14.79_1_gadm36,4.507391,-74.1179988,Colegio Distrital Valles de CAFAM,OSM,f,f,t
681793,COL.14.79_1_gadm36,4.6967792,-74.0746961,COLEGIO DISTRITAL SANTA ROSA - SEDE A,OSM,f,f,t
681803,COL.14.79_1_gadm36,4.5434637,-74.1167825,Colegio Distrital La Paz,OSM,f,f,t
680607,COL.10.7_1_gadm36,2.7446658,-76.5295782,Esc. Los Quingos,OSM,f,f,t
680688,COL.13.25_1_gadm36,8.0092059,-76.2905211,Esc. La Osa,OSM,f,f,t
680799,COL.6.25_1_gadm36,5.4203203,-74.1080247,Esc. Venecia,OSM,f,f,t
680886,COL.17.27_1_gadm36,2.0328486,-76.0922847,Esc. San Martin,OSM,f,f,t
680951,COL.17.18_1_gadm36,2.6007925,-75.7883528,Esc. Las Mercedes,OSM,f,f,t
681294,COL.23.2_1_gadm36,0.5446004,-77.0906184,Esc. La Ruidosa,OSM,f,f,t
681323,COL.23.2_1_gadm36,0.539418,-76.8711239,Esc. Los Rios,OSM,f,f,t
680173,COL.5.29_1_gadm36,7.8510262,-74.1196883,Esc. Altamira,OSM,f,f,t
680174,COL.5.30_1_gadm36,7.7871044,-74.0005749,Esc. Cuadros,OSM,f,f,t
680460,COL.8.15_1_gadm36,1.0957111,-75.7589846,Esc. Santafe Trocha 10,OSM,f,f,t
680464,COL.8.15_1_gadm36,1.1213286,-75.7019721,Esc. El Aguila,OSM,f,f,t
680486,COL.8.1_1_gadm36,1.3100228,-75.9310603,Esc. Alto Castañal,OSM,f,f,t
680527,COL.10.16_1_gadm36,2.0960305,-76.7653281,Esc. Las Juntas,OSM,f,f,t
680142,COL.5.30_1_gadm36,7.6515532,-74.0452275,Esc. La Pedregosa,OSM,f,f,t
680144,COL.5.30_1_gadm36,7.5640706,-73.9811494,Esc. Aguas Blancas,OSM,f,f,t
680145,COL.5.30_1_gadm36,7.5700146,-73.9121193,Esc. El Socorro,OSM,f,f,t
680146,COL.5.30_1_gadm36,7.7218624,-73.8467804,Esc. Caño Barbú,OSM,f,f,t
680149,COL.5.30_1_gadm36,7.6932227,-73.9157229,Esc. Mata Bambu,OSM,f,f,t
680150,COL.5.29_1_gadm36,7.776036,-74.2030917,Esc. El Cedro,OSM,f,f,t
680151,COL.5.29_1_gadm36,7.776066,-74.2028917,Esc. Los Cedros,OSM,f,f,t
680152,COL.5.29_1_gadm36,7.7964466,-74.2540132,Esc. El Sinai,OSM,f,f,t
680153,COL.5.29_1_gadm36,7.776186,-74.2032217,Esc. Los Cedros,OSM,f,f,t
680124,COL.2.12_1_gadm36,8.7991894,-76.5023418,Esc. Monte Bello,OSM,f,f,t
680047,COL.2.42_1_gadm36,7.5778781,-74.7721623,Esc. Los Aguacates,OSM,f,f,t
680048,COL.2.42_1_gadm36,7.5616324,-74.7825094,Esc. Matanza,OSM,f,f,t
680052,COL.2.42_1_gadm36,7.6147777,-74.6701085,Esc. Las Claritas,OSM,f,f,t
680053,COL.2.42_1_gadm36,7.5780773,-74.6706389,Esc. El Perico,OSM,f,f,t
680056,COL.2.32_1_gadm36,7.7492529,-75.033261,Esc. El Delirio,OSM,f,f,t
680261,COL.7.21_1_gadm36,5.3897753,-75.0560265,Chaquiral,OSM,f,f,t
679630,COL.14.79_1_gadm36,4.5647203,-74.1858231,IED Buenos Aires,OSM,f,f,t
679646,COL.14.79_1_gadm36,4.6540186,-74.0610622,,OSM,f,f,t
679647,COL.14.79_1_gadm36,4.6279599,-74.1815868,IED Brasilia,OSM,f,f,t
679649,COL.22.32_1_gadm36,7.8912152,-72.4975078,Colegio la Salle,OSM,f,f,t
680233,COL.7.21_1_gadm36,5.350555,-75.0667171,Albania Alta,OSM,f,f,t
680239,COL.7.21_1_gadm36,5.3830153,-75.0640268,Villaraz Alta,OSM,f,f,t
680240,COL.7.21_1_gadm36,5.3921955,-75.073007,Los Pomos,OSM,f,f,t
680241,COL.7.21_1_gadm36,5.3890255,-75.0825474,Los Medios,OSM,f,f,t
680249,COL.7.21_1_gadm36,5.3343846,-75.031956,Lituania,OSM,f,f,t
680252,COL.7.21_1_gadm36,5.3384947,-75.0430063,La Mesa,OSM,f,f,t
680253,COL.7.21_1_gadm36,5.3501449,-75.0580968,Albania Baja,OSM,f,f,t
680254,COL.7.21_1_gadm36,5.3523947,-75.0188454,La Vencion,OSM,f,f,t
680255,COL.7.21_1_gadm36,5.3300745,-75.0089852,Tibacuy - Los Ceibos,OSM,f,f,t
680257,COL.7.21_1_gadm36,5.3505846,-74.9989448,Patio Bonito,OSM,f,f,t
680259,COL.7.21_1_gadm36,5.3622549,-75.037206,Limones,OSM,f,f,t
680260,COL.7.21_1_gadm36,5.3757851,-75.040246,Palogrande,OSM,f,f,t
680263,COL.7.21_1_gadm36,5.3917353,-75.0389659,El Consuelo,OSM,f,f,t
680266,COL.7.21_1_gadm36,5.4014051,-74.9977044,Macias,OSM,f,f,t
680267,COL.7.21_1_gadm36,5.3958951,-75.0083648,El Dorado,OSM,f,f,t
680271,COL.7.21_1_gadm36,5.4064153,-75.0254554,La Esmeralda,OSM,f,f,t
680272,COL.7.21_1_gadm36,5.4089051,-74.986894,La Planta,OSM,f,f,t
680273,COL.7.21_1_gadm36,5.4394354,-74.9824437,Tesorito,OSM,f,f,t
680275,COL.7.21_1_gadm36,5.3617045,-74.9597534,California Baja,OSM,f,f,t
680429,COL.8.15_1_gadm36,1.0252807,-75.8870791,Esc. Primavera,OSM,f,f,t
680177,COL.5.30_1_gadm36,7.7871944,-74.0005349,Esc. Cuadros,OSM,f,f,t
679753,COL.14.47_1_gadm36,4.7196785,-73.966902,Colegio Cooperativo Paulo VI,OSM,f,f,t
679697,COL.14.79_1_gadm36,4.6633618,-74.1237812,Osito de Miel,OSM,f,f,t
