iso3,lat,lon,adminid,pop,closest_dist_0,closest_dist_1,closestid0,closestid1,id
COL,6.9375,-72.97916667,COL.27.75_1_gadm36,6931.603516,888.0613069,888.0613069,1015460,1015460,18012
COL,11.0625,-72.97916667,COL.18.6_1_gadm36,2329.594482,5896.959388,5896.959388,683481,683481,18019
COL,11.14583333,-72.97916667,COL.18.6_1_gadm36,2328.928223,1028.720835,1028.720835,683465,683465,18020
COL,11.22916667,-72.97916667,COL.18.6_1_gadm36,2328.25708,5185.986745,5185.986745,683946,683946,18021
COL,11.39583333,-72.97916667,COL.18.6_1_gadm36,2326.900146,2254.37313,2254.37313,1014569,1014569,18023
COL,11.47916667,-72.97916667,COL.18.6_1_gadm36,1605.187378,1545.963915,1545.963915,683528,683528,18024
COL,11.02083333,-72.97916667,COL.18.6_1_gadm36,2097.184814,3008.228318,3008.228318,1007321,1007321,18028
COL,-2.3125,-73.02083333,COL.1.1_1_gadm36,14.90638351,59046.81946,59046.81946,1029242,1029242,17983
COL,5.979166667,-72.97916667,COL.6.4_1_gadm36,893.8890381,1063.148083,1063.148083,993284,993284,18033
COL,6.770833333,-72.97916667,COL.27.14_1_gadm36,4210.016602,2148.604184,2148.604184,1016788,1016788,18038
COL,8.1875,-72.97916667,COL.22.35_1_gadm36,602.6987305,1022.168391,4261.887041,1011826,681222,18053
COL,-0.5625,-73.02083333,COL.1.2_1_gadm36,14.07708263,8475.615526,,1029139,,17984
COL,-0.645833333,-73.02083333,COL.1.2_1_gadm36,10.78933048,13390.42066,,1029139,,17986
COL,-0.6875,-73.02083333,COL.1.2_1_gadm36,10.78924084,17211.73357,,1029137,,17987
COL,-0.729166667,-73.02083333,COL.1.2_1_gadm36,10.78914833,20097.58672,,1029137,,17988
COL,-0.770833333,-73.02083333,COL.1.2_1_gadm36,10.78904915,23546.97185,,1029137,,17989
COL,-0.8125,-73.02083333,COL.1.2_1_gadm36,10.78894138,27347.47606,,1029137,,17990
COL,-0.854166667,-73.02083333,COL.1.2_1_gadm36,10.7888298,31371.74975,,1029137,,17991
COL,-0.895833333,-73.02083333,COL.1.2_1_gadm36,10.78871441,35543.86853,,1029137,,17992
COL,-0.9375,-73.02083333,COL.1.2_1_gadm36,10.78859138,39817.38527,,1029137,,17993
COL,-1.020833333,-73.02083333,COL.1.2_1_gadm36,10.78833008,48561.01673,,1029137,,17995
COL,-1.0625,-73.02083333,COL.1.2_1_gadm36,10.78818893,52998.70699,,1029137,,17996
COL,-1.104166667,-73.02083333,COL.1.2_1_gadm36,10.78804398,57466.78354,,1029137,,17997
COL,-1.145833333,-73.02083333,COL.1.2_1_gadm36,10.78789234,54116.91561,,1029244,,17998
COL,-1.1875,-73.02083333,COL.1.2_1_gadm36,10.78773594,50129.83376,,1029244,,17999
COL,-1.229166667,-73.02083333,COL.1.2_1_gadm36,10.78757286,46262.69998,,1029244,,18000
COL,-1.270833333,-73.02083333,COL.1.2_1_gadm36,10.78740311,42548.23246,,1029244,,18001
COL,-1.3125,-73.02083333,COL.1.2_1_gadm36,10.78723049,39030.04304,,1029244,,18002
COL,-1.395833333,-73.02083333,COL.1.2_1_gadm36,10.78686523,32832.318,,1029244,,18004
COL,-1.4375,-73.02083333,COL.1.2_1_gadm36,10.68374634,30324.67273,,1029244,,18005
COL,7.145833333,-72.97916667,COL.27.82_1_gadm36,565.3156738,1421.026138,1421.026138,1015750,1015750,18057
COL,9.104166667,-72.97916667,COL.22.36_1_gadm36,578.40979,5274.845888,5274.845888,541198,541198,18047
COL,7.979166667,-72.97916667,COL.22.39_1_gadm36,357.1200562,3341.158431,3506.403225,1013061,1013058,18086
COL,3.145833333,-72.97916667,COL.20.19_1_gadm36,105.4655838,7777.502971,7777.502971,1008996,1008996,18141
COL,7.645833333,-72.97916667,COL.22.2_1_gadm36,474.577301,1820.735497,1820.735497,1011731,1011731,18065
COL,8.0625,-72.97916667,COL.22.4_1_gadm36,380.8639832,1367.369871,1367.369871,1013063,1013063,18080
COL,8.020833333,-72.97916667,COL.22.4_1_gadm36,369.5415955,1531.761918,1531.761918,1011651,1011651,18081
COL,2.229166667,-72.97916667,COL.16.4_1_gadm36,131.2030487,5444.368537,5444.368537,1023543,1023543,18124
COL,4.3125,-72.97916667,COL.20.3_1_gadm36,110.0247803,8247.964983,8247.964983,1009300,1009300,18133
COL,6.354166667,-72.97916667,COL.27.24_1_gadm36,465.9881287,2081.982585,3710.195321,1016357,1016042,18075
COL,8.270833333,-72.97916667,COL.22.35_1_gadm36,485.9838257,2366.401976,2366.401976,1012736,1012736,18070
COL,8.395833333,-72.97916667,COL.22.35_1_gadm36,565.0050659,2679.565334,2679.565334,1012778,1012778,18071
COL,9.854166667,-72.97916667,COL.11.4_1_gadm36,361.6401062,2881.958104,2881.958104,1000737,1000737,18096
COL,3.854166667,-72.97916667,COL.20.20_1_gadm36,131.5720673,15555.39027,15555.39027,1008984,1008984,18122
COL,4.0625,-72.97916667,COL.20.20_1_gadm36,130.8869781,2273.855615,2273.855615,1009489,1009489,18123
COL,3.9375,-72.97916667,COL.20.20_1_gadm36,126.8565674,9390.232637,9390.232637,1009338,1009338,18127
COL,4.020833333,-72.97916667,COL.20.20_1_gadm36,129.550415,2534.171285,2534.171285,1009338,1009338,18128
COL,4.979166667,-72.97916667,COL.9.6_1_gadm36,208.1452942,2313.439969,2313.439969,1008983,1008983,18104
COL,9.020833333,-72.97916667,COL.22.36_1_gadm36,568.7901001,2326.473404,5338.164954,1023316,1013120,18072
COL,5.3125,-72.97916667,COL.6.2_1_gadm36,478.7996521,2291.507386,2291.507386,993344,993344,18066
COL,5.145833333,-72.97916667,COL.6.63_1_gadm36,230.2510681,2740.541485,4030.099084,993041,993053,18103
COL,6.270833333,-72.97916667,COL.27.24_1_gadm36,350.8346558,1297.980466,1297.980466,1016161,1016161,18090
COL,6.145833333,-72.97916667,COL.27.24_1_gadm36,335.8444214,4753.891437,4753.891437,1016173,1016173,18093
COL,8.145833333,-72.97916667,COL.22.4_1_gadm36,503.7036743,1931.193208,1931.193208,540761,540761,18076
COL,8.729166667,-72.97916667,COL.22.13_1_gadm36,352.6080017,2868.064547,2868.064547,1012044,1012044,18085
COL,8.604166667,-72.97916667,COL.22.13_1_gadm36,352.1452332,786.1397956,786.1397956,1012048,1012048,18087
COL,8.8125,-72.97916667,COL.22.13_1_gadm36,349.4043274,1252.442089,7843.101517,1013207,1012044,18088
COL,7.395833333,-72.97916667,COL.27.11_1_gadm36,231.8263397,1124.175479,1124.175479,1015435,1015435,18100
COL,5.0625,-72.97916667,COL.6.63_1_gadm36,195.4940338,3570.076679,3570.076679,993047,993047,18107
COL,8.645833333,-72.97916667,COL.22.13_1_gadm36,352.879364,1417.781592,1417.781592,1012047,1012047,18084
COL,5.395833333,-72.97916667,COL.6.2_1_gadm36,510.638916,6704.75166,6704.75166,994187,994187,18067
COL,5.270833333,-72.97916667,COL.6.2_1_gadm36,478.4648743,1017.456822,1017.456822,993349,993349,18068
COL,5.229166667,-72.97916667,COL.6.2_1_gadm36,477.3964539,4235.595442,5579.501297,993052,993349,18069
COL,5.1875,-72.97916667,COL.6.2_1_gadm36,354.1297302,3257.090252,10203.14643,993053,993349,18102
COL,4.5625,-72.97916667,COL.9.12_1_gadm36,435.3338623,1791.260446,1791.260446,1009291,1009291,18098
COL,8.3125,-72.97916667,COL.22.35_1_gadm36,502.7778931,3192.20387,3192.20387,681229,681229,18064
COL,2.3125,-72.97916667,COL.16.4_1_gadm36,131.1954193,3285.008005,3285.008005,1005567,1005567,18125
COL,2.1875,-72.97916667,COL.16.4_1_gadm36,128.2273407,6200.078645,6200.078645,1005588,1005588,18129
COL,2.145833333,-72.97916667,COL.16.4_1_gadm36,86.98171997,7719.768704,7719.768704,1005588,1005588,18143
COL,2.104166667,-72.97916667,COL.16.4_1_gadm36,36.62494659,11118.74161,11118.74161,1005588,1005588,18144
COL,4.729166667,-72.97916667,COL.9.12_1_gadm36,140.2926025,2791.716913,2791.716913,997288,997288,18118
COL,4.479166667,-72.97916667,COL.20.2_1_gadm36,248.9441071,6483.002196,6483.002196,1009286,1009286,18099
COL,4.8125,-72.97916667,COL.9.6_1_gadm36,311.1719666,6180.732563,10635.92404,997287,997231,18106
COL,4.770833333,-72.97916667,COL.9.6_1_gadm36,177.1104736,3070.267166,13353.74287,997283,997230,18114
COL,4.9375,-72.97916667,COL.9.6_1_gadm36,181.1723175,3612.304904,3612.304904,997285,997285,18115
COL,3.645833333,-72.97916667,COL.20.27_1_gadm36,124.3341904,10099.69084,10099.69084,1009615,1009615,18131
COL,7.895833333,-72.97916667,COL.22.39_1_gadm36,340.0745239,1435.986058,1435.986058,1013042,1013042,18092
COL,4.4375,-72.97916667,COL.20.2_1_gadm36,234.1655731,9245.584706,9245.584706,1009286,1009286,18105
COL,2.5625,-72.97916667,COL.20.21_1_gadm36,146.2793121,4731.424334,4731.424334,1009032,1009032,18108
COL,2.645833333,-72.97916667,COL.20.21_1_gadm36,146.2695618,4791.426648,4791.426648,1009032,1009032,18109
COL,2.729166667,-72.97916667,COL.20.21_1_gadm36,146.259491,1025.062713,1025.062713,1009035,1009035,18110
COL,2.895833333,-72.97916667,COL.20.21_1_gadm36,146.2384491,5911.395654,5911.395654,1009037,1009037,18111
COL,2.520833333,-72.97916667,COL.20.21_1_gadm36,145.9484253,7493.923463,7493.923463,1009040,1009040,18112
COL,2.979166667,-72.97916667,COL.20.21_1_gadm36,129.025528,11987.46341,11987.46341,681037,681037,18113
COL,2.8125,-72.97916667,COL.20.21_1_gadm36,138.8781891,8789.330119,8789.330119,1009037,1009037,18116
COL,2.479166667,-72.97916667,COL.20.21_1_gadm36,142.3089294,3183.881443,3183.881443,1009040,1009040,18117
COL,3.770833333,-72.97916667,COL.20.20_1_gadm36,131.5848999,21115.3132,22458.77936,985015,1008984,18121
COL,7.604166667,-72.97916667,COL.22.2_1_gadm36,439.3695068,5016.601395,5016.601395,1015816,1015816,18077
COL,7.5625,-72.97916667,COL.22.2_1_gadm36,391.4023132,3383.707434,3383.707434,1015811,1015811,18079
COL,4.145833333,-72.97916667,COL.20.3_1_gadm36,114.7501907,5769.490813,5769.490813,1008982,1008982,18130
COL,3.3125,-72.97916667,COL.20.27_1_gadm36,109.2551727,6329.158194,6329.158194,1009098,1009098,18134
COL,3.395833333,-72.97916667,COL.20.27_1_gadm36,109.2458038,2935.057526,2935.057526,1009098,1009098,18135
COL,3.479166667,-72.97916667,COL.20.27_1_gadm36,109.2362061,9149.343877,9149.343877,1009615,1009615,18136
COL,3.270833333,-72.97916667,COL.20.27_1_gadm36,109.0307846,6180.053959,10958.86412,1008996,1009098,18138
COL,3.229166667,-72.97916667,COL.20.27_1_gadm36,107.2121582,1657.553303,15588.87129,1008996,1009098,18139
COL,3.0625,-72.97916667,COL.20.19_1_gadm36,105.4739456,16031.43261,17021.82732,1009021,1008996,18140
COL,8.979166667,-72.97916667,COL.22.37_1_gadm36,381.1314697,2001.536714,2001.536714,1013154,1013154,18095
COL,6.0625,-72.97916667,COL.27.30_1_gadm36,48.06813049,5791.196528,5791.196528,1016087,1016087,18142
COL,0.104166667,-72.97916667,COL.8.14_1_gadm36,23.22815323,48286.68453,48286.68453,984763,984763,18162
COL,0.1875,-72.97916667,COL.8.14_1_gadm36,23.22805786,39026.41938,39026.41938,984763,984763,18163
COL,-0.229166667,-72.97916667,COL.8.14_1_gadm36,22.64270973,36066.33171,36066.33171,1029139,1029139,18164
COL,0.270833333,-72.97916667,COL.8.14_1_gadm36,23.22790909,29766.25438,29766.25438,984763,984763,18166
COL,-0.3125,-72.97916667,COL.8.14_1_gadm36,23.22790909,26873.86412,26873.86412,1029139,1029139,18167
COL,-0.354166667,-72.97916667,COL.8.14_1_gadm36,23.22781563,22298.72932,22298.72932,1029139,1029139,18168
COL,-0.395833333,-72.97916667,COL.8.14_1_gadm36,23.22771454,17752.17807,17752.17807,1029139,1029139,18170
COL,0.4375,-72.97916667,COL.8.14_1_gadm36,23.22746658,11247.21445,11247.21445,984763,984763,18171
COL,-0.4375,-72.97916667,COL.8.14_1_gadm36,23.22759628,13263.63693,13263.63693,1029139,1029139,18172
COL,-0.479166667,-72.97916667,COL.8.14_1_gadm36,23.22746658,8921.101048,8921.101048,1029139,1029139,18173
COL,0.604166667,-72.97916667,COL.8.14_1_gadm36,23.22682762,7281.050834,7281.050834,984763,984763,18175
COL,0.6875,-72.97916667,COL.8.14_1_gadm36,23.22643471,16538.95738,16538.95738,984763,984763,18176
COL,0.770833333,-72.97916667,COL.8.14_1_gadm36,23.2259922,25798.67254,25798.67254,984763,984763,18177
COL,0.854166667,-72.97916667,COL.8.14_1_gadm36,23.22550201,35058.76328,35058.76328,984763,984763,18178
COL,-0.104166667,-72.97916667,COL.8.14_1_gadm36,22.84001732,49902.17336,49902.17336,1029139,1029139,18179
COL,-0.145833333,-72.97916667,COL.8.14_1_gadm36,22.8492775,45286.49862,45286.49862,1029139,1029139,18180
COL,-0.520833333,-72.97916667,COL.8.14_1_gadm36,22.27524376,5111.336826,5111.336826,1029139,1029139,18181
COL,-0.5625,-72.97916667,COL.8.14_1_gadm36,14.80266571,3942.489745,3942.489745,1029139,1029139,18222
COL,0.020833333,-72.97916667,COL.8.14_1_gadm36,23.22820282,57547.00148,57547.00148,984763,984763,18160
COL,1.020833333,-72.97916667,COL.16.1_1_gadm36,24.34124756,29663.48172,69229.47733,1005666,1005656,18145
COL,-0.020833333,-72.97916667,COL.8.14_1_gadm36,23.22820854,59140.34179,59140.34179,1029139,1029139,18161
COL,-1.604166667,-72.97916667,COL.1.1_1_gadm36,16.56641769,25762.04954,25762.04954,1029241,1029241,18183
COL,-1.645833333,-72.97916667,COL.1.1_1_gadm36,16.56608009,23638.50785,23638.50785,1029242,1029242,18184
COL,-1.6875,-72.97916667,COL.1.1_1_gadm36,16.56573486,20705.30811,20705.30811,1029242,1029242,18185
COL,-1.729166667,-72.97916667,COL.1.1_1_gadm36,16.5653801,18480.2099,18480.2099,1029242,1029242,18186
COL,-1.8125,-72.97916667,COL.1.1_1_gadm36,16.56464386,17197.90209,17197.90209,1029242,1029242,18188
COL,-1.854166667,-72.97916667,COL.1.1_1_gadm36,16.56426239,18363.25517,18363.25517,1029242,1029242,18189
COL,-1.895833333,-72.97916667,COL.1.1_1_gadm36,16.56387138,20531.14921,20531.14921,1029242,1029242,18190
COL,-1.9375,-72.97916667,COL.1.1_1_gadm36,16.56347466,23424.87307,23424.87307,1029242,1029242,18191
COL,-1.979166667,-72.97916667,COL.1.1_1_gadm36,16.56306458,26810.42545,26810.42545,1029242,1029242,18192
COL,-2.020833333,-72.97916667,COL.1.1_1_gadm36,16.56265068,30524.5932,30524.5932,1029242,1029242,18193
COL,-2.0625,-72.97916667,COL.1.1_1_gadm36,16.56222534,34461.28714,34461.28714,1029242,1029242,18194
COL,-2.1875,-72.97916667,COL.1.1_1_gadm36,16.56089783,47035.46251,47035.46251,1029242,1029242,18197
COL,-2.229166667,-72.97916667,COL.1.1_1_gadm36,16.56043816,51377.76589,51377.76589,1029242,1029242,18198
COL,-2.270833333,-72.97916667,COL.1.1_1_gadm36,16.55996895,55766.41073,55766.41073,1029242,1029242,18199
COL,-2.3125,-72.97916667,COL.1.1_1_gadm36,16.55949211,60191.26138,60191.26138,1029242,1029242,18200
COL,5.645833333,-72.9375,COL.6.96_1_gadm36,13153.89941,1073.22318,1073.22318,1017550,1017550,18224
COL,1.104166667,-72.97916667,COL.16.1_1_gadm36,24.34057808,25952.24936,60010.74659,1005666,1005656,18146
COL,1.1875,-72.97916667,COL.16.1_1_gadm36,24.3398571,25271.05934,50807.18268,1005666,1005656,18147
COL,1.270833333,-72.97916667,COL.16.1_1_gadm36,24.33908463,27843.19895,41628.84636,1005666,1005656,18148
COL,1.4375,-72.97916667,COL.16.1_1_gadm36,24.33738708,23466.48073,23466.48073,1005656,1005656,18150
COL,1.520833333,-72.97916667,COL.16.1_1_gadm36,24.33645821,14724.11454,14724.11454,1005656,1005656,18151
COL,1.604166667,-72.97916667,COL.16.1_1_gadm36,24.33547974,7377.961205,7377.961205,1005656,1005656,18152
COL,1.6875,-72.97916667,COL.16.1_1_gadm36,24.33445168,7973.70713,7973.70713,1005656,1005656,18153
COL,1.770833333,-72.97916667,COL.16.1_1_gadm36,24.3333683,15628.07188,15628.07188,1005656,1005656,18154
COL,1.9375,-72.97916667,COL.16.1_1_gadm36,24.33105469,15454.32217,29205.20172,1005606,1005668,18156
COL,0.979166667,-72.97916667,COL.16.1_1_gadm36,24.32423592,32364.17592,73842.75552,1005666,1005656,18158
COL,-0.6875,-72.97916667,COL.1.2_1_gadm36,10.59915638,13551.44365,,1029137,,18202
COL,-0.729166667,-72.97916667,COL.1.2_1_gadm36,10.59906292,17067.85889,,1029137,,18203
COL,-0.770833333,-72.97916667,COL.1.2_1_gadm36,10.59896374,21020.4591,,1029137,,18204
COL,-0.8125,-72.97916667,COL.1.2_1_gadm36,10.59886074,25204.86672,,1029137,,18205
COL,-0.854166667,-72.97916667,COL.1.2_1_gadm36,10.59875202,29522.67982,,1029137,,18206
COL,-0.895833333,-72.97916667,COL.1.2_1_gadm36,10.59863758,33922.99593,,1029137,,18207
COL,-0.9375,-72.97916667,COL.1.2_1_gadm36,10.59851551,38377.44642,,1029137,,18208
COL,-0.979166667,-72.97916667,COL.1.2_1_gadm36,10.59838963,42869.15962,,1029137,,18209
COL,-1.0625,-72.97916667,COL.1.2_1_gadm36,10.59811974,51925.62842,,1029137,,18211
COL,-1.104166667,-72.97916667,COL.1.2_1_gadm36,10.59797764,56478.67275,,1029137,,18212
COL,-1.145833333,-72.97916667,COL.1.2_1_gadm36,10.59782887,56526.00656,,1029244,,18213
COL,-1.1875,-72.97916667,COL.1.2_1_gadm36,10.59767532,52721.38743,,1029244,,18214
COL,-1.229166667,-72.97916667,COL.1.2_1_gadm36,10.59751511,49058.91736,,1029244,,18215
COL,-1.270833333,-72.97916667,COL.1.2_1_gadm36,10.59735107,45572.88072,,1029244,,18216
COL,-1.3125,-72.97916667,COL.1.2_1_gadm36,10.59717941,42306.9137,,1029244,,18217
COL,-1.354166667,-72.97916667,COL.1.2_1_gadm36,10.59700203,39315.89807,,1029244,,18218
COL,-1.4375,-72.97916667,COL.1.2_1_gadm36,10.59663296,34439.82934,,1029244,,18220
COL,-1.479166667,-72.97916667,COL.1.2_1_gadm36,10.59524059,32720.00847,,1029244,,18221
COL,2.020833333,-72.97916667,COL.16.4_1_gadm36,24.32981491,10332.86967,10332.86967,1005606,1005606,18157
COL,-1.5625,-72.97916667,COL.1.1_1_gadm36,16.34839058,27532.28227,27532.28227,1029241,1029241,18182
COL,4.520833333,-72.9375,COL.9.18_1_gadm36,598.1349487,6144.690037,9162.125482,1009291,997410,18295
COL,4.604166667,-72.9375,COL.9.18_1_gadm36,905.793396,478.2153788,478.2153788,997406,997406,18252
COL,7.895833333,-72.9375,COL.22.39_1_gadm36,334.6791077,1474.878999,1474.878999,1013034,1013034,18305
COL,8.270833333,-72.9375,COL.22.35_1_gadm36,392.8611145,1127.078466,1127.078466,1012742,1012742,18288
COL,7.270833333,-72.9375,COL.27.17_1_gadm36,711.8394775,3591.586963,3591.586963,1015970,1015970,18267
COL,10.72916667,-72.9375,COL.18.7_1_gadm36,676.9631348,3168.99466,7512.95299,1022265,683835,18262
COL,5.5625,-72.9375,COL.6.30_1_gadm36,1198.272949,218.2044004,218.2044004,993717,993717,18270
COL,5.895833333,-72.9375,COL.6.6_1_gadm36,1595.932617,2443.355593,4358.11567,993867,993428,18243
COL,8.104166667,-72.9375,COL.22.4_1_gadm36,389.3384399,1057.970816,1057.970816,1011653,1011653,18294
COL,7.979166667,-72.9375,COL.22.4_1_gadm36,366.7283936,984.1856294,984.1856294,1013041,1013041,18298
COL,7.145833333,-72.9375,COL.27.82_1_gadm36,551.1403198,2034.003269,2034.003269,1015748,1015748,18269
COL,8.354166667,-72.9375,COL.22.35_1_gadm36,392.7774353,378.7801154,378.7801154,681251,681251,18289
COL,8.145833333,-72.9375,COL.22.35_1_gadm36,391.2227783,1894.438947,2340.226471,1011657,681218,18292
COL,5.4375,-72.9375,COL.6.2_1_gadm36,446.7675171,4966.390524,4966.390524,993352,993352,18279
COL,6.4375,-72.9375,COL.27.53_1_gadm36,510.7510986,1535.970548,1535.970548,1016349,1016349,18272
COL,6.520833333,-72.9375,COL.27.53_1_gadm36,510.6664734,4246.879825,4246.879825,1016337,1016337,18273
COL,6.395833333,-72.9375,COL.27.53_1_gadm36,505.6799011,4587.413194,4587.413194,1016357,1016357,18275
COL,10.14583333,-72.9375,COL.11.2_1_gadm36,741.9539795,1846.201582,1846.201582,1000089,1000089,18260
COL,6.9375,-72.9375,COL.27.75_1_gadm36,3240.67627,948.2100774,948.2100774,1015456,1015456,18259
COL,4.8125,-72.9375,COL.9.6_1_gadm36,651.0973511,6836.677194,6836.677194,997230,997230,18263
COL,9.0625,-72.9375,COL.22.37_1_gadm36,368.1645508,6374.650697,6374.650697,1012899,1012899,18285
COL,10.10416667,-72.9375,COL.11.2_1_gadm36,733.5652466,3294.837849,3294.837849,1000089,1000089,18261
COL,7.729166667,-72.9375,COL.22.29_1_gadm36,415.9017334,6754.451683,6754.451683,1012573,1012573,18283
COL,7.020833333,-72.9375,COL.27.61_1_gadm36,8469.083008,2793.529309,5809.379963,1015458,1013668,18227
COL,6.1875,-72.9375,COL.27.24_1_gadm36,342.0919189,5377.622903,5377.622903,1016173,1016173,18301
COL,6.145833333,-72.9375,COL.27.24_1_gadm36,341.6069641,752.1923404,752.1923404,1016173,1016173,18303
COL,6.354166667,-72.9375,COL.27.24_1_gadm36,420.7189941,4093.613005,5969.061881,1016357,1016042,18304
COL,8.020833333,-72.9375,COL.22.4_1_gadm36,389.3118896,398.1378319,398.1378319,1011652,1011652,18293
COL,6.645833333,-72.9375,COL.27.14_1_gadm36,1230.393555,2161.56671,5186.001456,1016178,1015960,18246
COL,6.729166667,-72.9375,COL.27.14_1_gadm36,475.1320801,345.4955209,345.4955209,1016787,1016787,18276
COL,10.39583333,-72.9375,COL.18.9_1_gadm36,2164.029785,2277.885232,2354.827661,1000464,1000467,18231
COL,7.8125,-72.9375,COL.22.29_1_gadm36,393.3297424,2689.613124,2689.613124,1012573,1012573,18284
COL,11.0625,-72.9375,COL.18.6_1_gadm36,2271.179932,7191.05219,7191.05219,541612,541612,18233
COL,4.6875,-72.9375,COL.9.12_1_gadm36,252.1082764,5889.448121,5889.448121,997407,997407,18297
COL,8.4375,-72.9375,COL.22.37_1_gadm36,380.6747437,642.6313923,642.6313923,1012775,1012775,18290
COL,9.020833333,-72.9375,COL.22.37_1_gadm36,387.0970154,3297.559494,3297.559494,1023316,1023316,18296
COL,8.645833333,-72.9375,COL.22.37_1_gadm36,342.8479919,651.4815907,651.4815907,1012050,1012050,18299
COL,8.604166667,-72.9375,COL.22.37_1_gadm36,343.7421265,1391.506581,1391.506581,1013201,1013201,18300
COL,8.729166667,-72.9375,COL.22.37_1_gadm36,321.3677673,376.2594447,376.2594447,1013205,1013205,18306
COL,10.9375,-72.9375,COL.18.3_1_gadm36,1577.112793,1323.055315,1323.055315,683755,683755,18244
COL,10.85416667,-72.9375,COL.18.3_1_gadm36,1397.408203,4375.163576,4375.163576,1007319,1007319,18248
COL,10.8125,-72.9375,COL.18.3_1_gadm36,1091.468262,4136.352524,4136.352524,683757,683757,18254
COL,6.8125,-72.9375,COL.27.37_1_gadm36,5695.047852,1861.095301,1861.095301,1017090,1017090,18230
COL,4.5625,-72.9375,COL.9.18_1_gadm36,860.1326294,3075.230828,4568.211007,1009291,997406,18258
COL,7.645833333,-72.9375,COL.22.2_1_gadm36,433.2270813,3314.614343,3314.614343,1011909,1011909,18281
COL,4.979166667,-72.9375,COL.9.6_1_gadm36,525.5405884,2635.130316,2635.130316,1008983,1008983,18265
COL,4.770833333,-72.9375,COL.9.6_1_gadm36,590.9906006,7164.529478,10388.81143,997286,997230,18271
COL,10.64583333,-72.9375,COL.18.7_1_gadm36,979.1397095,1251.10287,1251.10287,683556,683556,18251
COL,10.35416667,-72.9375,COL.11.16_1_gadm36,1863.087402,2462.449146,2462.449146,1000464,1000464,18250
COL,10.3125,-72.9375,COL.11.16_1_gadm36,795.8614502,4726.030389,4726.030389,1000368,1000368,18274
COL,5.229166667,-72.9375,COL.9.2_1_gadm36,456.3526306,3076.397679,3076.397679,993052,993052,18282
COL,10.52083333,-72.9375,COL.18.9_1_gadm36,2355.470703,3709.051175,3709.051175,1007379,1007379,18239
COL,10.47916667,-72.9375,COL.18.9_1_gadm36,2065.478516,3237.023546,3237.023546,1007379,1007379,18240
COL,10.5625,-72.9375,COL.18.10_1_gadm36,2245.084961,6068.740628,6068.740628,1007381,1007381,18232
COL,6.854166667,-72.9375,COL.27.75_1_gadm36,4310.721191,1632.625715,1632.625715,1013687,1013687,18228
COL,11.22916667,-72.9375,COL.18.6_1_gadm36,2269.875977,3787.193367,3787.193367,1014444,1014444,18235
COL,11.3125,-72.9375,COL.18.6_1_gadm36,2269.217041,4074.257306,4074.257306,1014446,1014446,18236
COL,11.39583333,-72.9375,COL.18.6_1_gadm36,2268.553223,2227.484701,2227.484701,683488,683488,18237
COL,11.02083333,-72.9375,COL.18.6_1_gadm36,2027.459473,4680.262466,4680.262466,1007321,1007321,18242
COL,6.0625,-72.9375,COL.6.118_1_gadm36,522.6706543,3778.038242,3778.038242,993410,993410,18256
COL,7.3125,-72.9375,COL.27.85_1_gadm36,867.4578857,1885.604055,1885.604055,1015434,1015434,18255
COL,6.604166667,-72.9375,COL.27.53_1_gadm36,1090.924561,2683.125851,2683.125851,1016324,1016324,18257
COL,7.520833333,-72.9375,COL.22.2_1_gadm36,430.7765198,3051.290174,3051.290174,1011905,1011905,18286
COL,7.0625,-72.9375,COL.27.61_1_gadm36,5371.094238,3859.993371,3859.993371,1013669,1013669,18226
COL,5.604166667,-72.9375,COL.6.96_1_gadm36,7209.208984,1985.504457,1985.504457,994313,994313,18241
COL,7.354166667,-72.9375,COL.27.85_1_gadm36,581.7181396,1259.960553,1259.960553,1015941,1015941,18253
COL,-0.0625,-72.9375,COL.8.14_1_gadm36,22.64575577,54397.1015,54397.1015,1029139,1029139,18369
COL,0.104166667,-72.9375,COL.8.14_1_gadm36,22.64570808,48483.72641,48483.72641,984763,984763,18370
COL,0.1875,-72.9375,COL.8.14_1_gadm36,22.64561462,39269.95161,39269.95161,984763,984763,18371
COL,0.270833333,-72.9375,COL.8.14_1_gadm36,22.64546967,30084.8372,30084.8372,984763,984763,18373
COL,-0.270833333,-72.9375,COL.8.14_1_gadm36,22.64554405,31251.14181,31251.14181,1029139,1029139,18374
COL,-0.3125,-72.9375,COL.8.14_1_gadm36,22.64546967,26623.01531,26623.01531,1029139,1029139,18375
COL,0.354166667,-72.9375,COL.8.14_1_gadm36,22.64527702,20966.0849,20966.0849,984763,984763,18377
COL,-0.395833333,-72.9375,COL.8.14_1_gadm36,22.64527702,17370.09904,17370.09904,1029139,1029139,18378
COL,0.4375,-72.9375,COL.8.14_1_gadm36,22.64503479,12065.11334,12065.11334,984763,984763,18379
COL,-0.4375,-72.9375,COL.8.14_1_gadm36,22.64516068,12747.73147,12747.73147,1029139,1029139,18380
COL,-0.520833333,-72.9375,COL.8.14_1_gadm36,22.64490128,3564.621804,3564.621804,1029139,1029139,18382
COL,0.520833333,-72.9375,COL.8.14_1_gadm36,22.64474869,4802.932502,4802.932502,984763,984763,18383
COL,0.604166667,-72.9375,COL.8.14_1_gadm36,22.6444149,8490.012856,8490.012856,984763,984763,18384
COL,0.6875,-72.9375,COL.8.14_1_gadm36,22.64403152,17105.655,17105.655,984763,984763,18385
